session_id,customer_id,session_date,traffic_source,device,converted
11665,531,2024-03-01,Google Ads,Mobile,0
11666,531,2025-07-30,Google Ads,Mobile,1
11667,531,2024-02-08,Google Ads,Mobile,0
11668,531,2024-11-13,Google Ads,Mobile,0
11669,531,2024-04-02,Google Ads,Mobile,1
11670,531,2024-06-06,Google Ads,Mobile,1
11671,531,2024-04-23,Google Ads,Desktop,0
11672,531,2025-09-21,Google Ads,Mobile,1
11673,531,2025-05-05,Google Ads,Desktop,0
11674,531,2024-10-21,Google Ads,Desktop,0
11675,531,2025-01-14,Google Ads,Mobile,0
11676,531,2025-09-26,Google Ads,Mobile,0
11677,531,2024-02-23,Google Ads,Mobile,1
11678,531,2024-07-10,Google Ads,Desktop,0
11679,531,2024-10-20,Google Ads,Desktop,0
11680,531,2025-10-21,Google Ads,Mobile,0
11681,531,2024-01-01,Google Ads,Mobile,0
11682,531,2025-11-10,Google Ads,Mobile,1
11683,531,2025-11-25,Google Ads,Desktop,1
11684,531,2025-01-23,Google Ads,Mobile,0
11685,531,2025-05-26,Google Ads,Mobile,0
11686,531,2024-10-22,Google Ads,Mobile,0
11687,531,2025-02-07,Google Ads,Mobile,0
11688,531,2025-04-03,Google Ads,Desktop,0
11689,531,2025-08-31,Google Ads,Mobile,0
11690,531,2024-11-09,Google Ads,Mobile,1
11691,531,2025-05-11,Google Ads,Mobile,0
11692,531,2024-12-19,Google Ads,Mobile,0
11693,531,2024-01-14,Google Ads,Mobile,0
11694,531,2025-05-13,Google Ads,Mobile,0
11695,532,2024-06-25,Organic,Mobile,0
11696,532,2024-11-23,Organic,Mobile,1
11697,532,2024-11-13,Organic,Mobile,0
11698,532,2024-08-19,Organic,Mobile,0
11699,532,2025-02-05,Organic,Mobile,0
11700,532,2025-09-28,Organic,Mobile,0
11701,532,2024-04-15,Organic,Mobile,0
11702,532,2024-11-10,Organic,Mobile,0
11703,532,2024-09-19,Organic,Desktop,0
11704,532,2024-02-27,Organic,Desktop,1
11705,532,2024-11-16,Organic,Mobile,0
11706,532,2024-01-20,Organic,Mobile,0
11707,532,2024-10-24,Organic,Mobile,1
11708,532,2024-04-29,Organic,Desktop,0
11709,532,2024-06-28,Organic,Mobile,0
11710,532,2025-01-21,Organic,Mobile,0
11711,532,2025-09-06,Organic,Mobile,1
11712,532,2025-09-06,Organic,Mobile,0
11713,532,2024-05-31,Organic,Mobile,0
11714,532,2024-01-14,Organic,Desktop,0
11715,532,2025-10-31,Organic,Mobile,1
11716,532,2025-04-25,Organic,Mobile,0
11717,532,2024-09-11,Organic,Mobile,0
11718,532,2024-10-08,Organic,Mobile,1
11719,532,2025-04-21,Organic,Mobile,1
11720,532,2024-03-13,Organic,Mobile,0
11721,532,2024-08-13,Organic,Desktop,0
11722,532,2025-11-09,Organic,Desktop,0
11723,532,2024-05-06,Organic,Mobile,0
11724,532,2024-05-14,Organic,Mobile,0
11725,532,2024-09-22,Organic,Desktop,0
11726,532,2025-07-22,Organic,Mobile,0
11727,532,2024-02-23,Organic,Mobile,1
11728,532,2025-04-02,Organic,Desktop,0
11729,533,2025-01-20,Facebook,Mobile,0
11730,533,2025-03-28,Facebook,Mobile,0
11731,533,2024-05-10,Facebook,Mobile,0
11732,533,2024-09-30,Facebook,Mobile,0
11733,533,2024-10-11,Facebook,Mobile,0
11734,533,2024-12-18,Facebook,Mobile,0
11735,533,2024-11-26,Facebook,Mobile,1
11736,533,2025-08-22,Facebook,Mobile,0
11737,533,2025-10-01,Facebook,Mobile,1
11738,533,2025-06-21,Facebook,Desktop,0
11739,533,2025-09-24,Facebook,Desktop,1
11740,533,2024-06-12,Facebook,Mobile,0
11741,533,2024-07-21,Facebook,Mobile,0
11742,533,2025-09-20,Facebook,Mobile,1
11743,533,2024-05-19,Facebook,Desktop,0
11744,533,2024-02-15,Facebook,Mobile,0
11745,533,2024-06-24,Facebook,Mobile,1
11746,533,2024-08-10,Facebook,Mobile,0
11747,533,2025-12-20,Facebook,Mobile,1
11748,533,2024-03-14,Facebook,Mobile,0
11749,533,2025-05-27,Facebook,Desktop,0
11750,533,2024-12-11,Facebook,Mobile,1
11751,533,2024-01-29,Facebook,Desktop,0
11752,533,2025-02-22,Facebook,Desktop,0
11753,534,2024-06-12,Google Ads,Desktop,0
11754,534,2025-07-23,Google Ads,Desktop,0
11755,534,2024-08-17,Google Ads,Mobile,0
11756,534,2025-01-23,Google Ads,Mobile,0
11757,534,2025-04-20,Google Ads,Mobile,0
11758,534,2025-07-30,Google Ads,Desktop,0
11759,534,2024-12-31,Google Ads,Mobile,0
11760,534,2024-12-02,Google Ads,Mobile,0
11761,534,2025-04-05,Google Ads,Mobile,0
11762,534,2025-02-27,Google Ads,Mobile,0
11763,534,2024-02-01,Google Ads,Mobile,1
11764,534,2024-07-28,Google Ads,Desktop,0
11765,534,2024-12-04,Google Ads,Mobile,1
11766,534,2025-11-01,Google Ads,Mobile,1
11767,534,2024-08-19,Google Ads,Mobile,0
11768,535,2025-08-03,Google Ads,Mobile,0
11769,535,2024-09-27,Google Ads,Mobile,0
11770,535,2025-07-03,Google Ads,Mobile,1
11771,535,2024-05-31,Google Ads,Mobile,0
11772,535,2025-10-22,Google Ads,Mobile,0
11773,535,2024-12-24,Google Ads,Desktop,0
11774,535,2025-11-11,Google Ads,Mobile,0
11775,535,2025-03-26,Google Ads,Mobile,1
11776,535,2025-10-20,Google Ads,Mobile,0
11777,535,2024-07-08,Google Ads,Desktop,0
11778,535,2024-07-06,Google Ads,Mobile,0
11779,535,2024-01-03,Google Ads,Desktop,0
11780,535,2025-08-01,Google Ads,Mobile,0
11781,535,2025-10-17,Google Ads,Mobile,0
11782,535,2024-03-27,Google Ads,Mobile,0
11783,535,2025-03-04,Google Ads,Mobile,1
11784,535,2025-08-19,Google Ads,Mobile,0
11785,535,2025-06-27,Google Ads,Mobile,1
11786,535,2025-11-02,Google Ads,Desktop,0
11787,535,2024-07-28,Google Ads,Mobile,0
11788,535,2024-12-06,Google Ads,Mobile,1
11789,535,2024-06-28,Google Ads,Desktop,0
11790,536,2025-02-23,Instagram,Desktop,0
11791,536,2025-12-06,Instagram,Mobile,0
11792,536,2025-02-21,Instagram,Desktop,0
11793,536,2025-01-07,Instagram,Mobile,0
11794,536,2024-09-25,Instagram,Mobile,0
11795,536,2025-07-09,Instagram,Desktop,1
11796,536,2025-04-02,Instagram,Mobile,0
11797,536,2024-12-09,Instagram,Mobile,1
11798,536,2025-10-22,Instagram,Mobile,0
11799,536,2025-02-05,Instagram,Mobile,1
11800,536,2025-08-26,Instagram,Mobile,0
11801,536,2025-07-15,Instagram,Mobile,0
11802,536,2024-12-01,Instagram,Desktop,0
11803,536,2025-11-26,Instagram,Desktop,0
11804,536,2024-10-09,Instagram,Mobile,0
11805,536,2025-12-13,Instagram,Mobile,0
11806,536,2024-12-07,Instagram,Mobile,0
11807,536,2025-01-11,Instagram,Mobile,1
11808,536,2024-03-07,Instagram,Mobile,0
11809,536,2025-07-20,Instagram,Desktop,0
11810,536,2025-02-07,Instagram,Desktop,0
11811,536,2025-09-27,Instagram,Mobile,0
11812,536,2024-01-03,Instagram,Mobile,0
11813,536,2024-04-17,Instagram,Mobile,0
11814,536,2025-06-19,Instagram,Mobile,0
11815,536,2024-10-26,Instagram,Mobile,0
11816,536,2024-02-20,Instagram,Mobile,0
11817,536,2025-10-12,Instagram,Desktop,0
11818,536,2025-05-24,Instagram,Mobile,0
11819,536,2025-08-15,Instagram,Mobile,0
11820,536,2024-12-21,Instagram,Mobile,0
11821,536,2025-03-05,Instagram,Mobile,0
11822,537,2025-08-01,Google Ads,Mobile,0
11823,537,2024-07-25,Google Ads,Mobile,1
11824,537,2024-10-18,Google Ads,Mobile,1
11825,537,2024-02-06,Google Ads,Mobile,0
11826,537,2025-11-07,Google Ads,Mobile,0
11827,537,2024-04-26,Google Ads,Mobile,0
11828,537,2024-06-26,Google Ads,Mobile,1
11829,537,2025-02-10,Google Ads,Mobile,0
11830,537,2025-01-11,Google Ads,Mobile,0
11831,537,2024-06-16,Google Ads,Mobile,0
11832,537,2024-03-11,Google Ads,Mobile,1
11833,537,2024-07-16,Google Ads,Desktop,1
11834,538,2024-06-23,Organic,Desktop,0
11835,538,2025-02-16,Organic,Mobile,1
11836,538,2024-03-15,Organic,Desktop,0
11837,538,2024-10-28,Organic,Mobile,0
11838,538,2024-10-11,Organic,Mobile,1
11839,538,2024-12-21,Organic,Mobile,0
11840,538,2024-02-10,Organic,Mobile,0
11841,538,2024-05-23,Organic,Mobile,1
11842,538,2025-11-16,Organic,Mobile,1
11843,538,2025-05-31,Organic,Mobile,0
11844,538,2025-01-12,Organic,Desktop,0
11845,538,2024-04-13,Organic,Mobile,1
11846,538,2025-05-23,Organic,Mobile,1
11847,538,2025-06-04,Organic,Mobile,0
11848,538,2024-04-03,Organic,Mobile,1
11849,538,2024-12-07,Organic,Mobile,0
11850,538,2025-12-14,Organic,Mobile,0
11851,538,2024-11-07,Organic,Mobile,0
11852,538,2024-08-15,Organic,Mobile,0
11853,538,2025-08-23,Organic,Mobile,0
11854,538,2024-12-13,Organic,Mobile,1
11855,538,2025-08-09,Organic,Desktop,1
11856,538,2025-06-29,Organic,Mobile,0
11857,538,2024-08-20,Organic,Mobile,0
11858,538,2025-07-19,Organic,Mobile,0
11859,538,2025-02-01,Organic,Mobile,1
11860,538,2025-04-10,Organic,Mobile,0
11861,538,2024-08-20,Organic,Mobile,1
11862,538,2024-03-10,Organic,Mobile,0
11863,538,2025-02-10,Organic,Mobile,0
11864,538,2025-08-28,Organic,Mobile,0
11865,538,2025-08-14,Organic,Mobile,0
11866,538,2024-10-28,Organic,Desktop,0
11867,538,2024-12-11,Organic,Mobile,0
11868,538,2025-03-18,Organic,Mobile,0
11869,539,2024-11-28,Google Ads,Mobile,0
11870,539,2024-09-18,Google Ads,Mobile,0
11871,539,2025-10-04,Google Ads,Mobile,0
11872,539,2025-12-06,Google Ads,Mobile,1
11873,539,2024-10-08,Google Ads,Mobile,0
11874,539,2024-03-16,Google Ads,Mobile,0
11875,539,2024-04-17,Google Ads,Mobile,1
11876,539,2024-01-11,Google Ads,Desktop,0
11877,539,2025-08-21,Google Ads,Desktop,0
11878,539,2024-09-03,Google Ads,Mobile,0
11879,539,2024-10-29,Google Ads,Desktop,0
11880,539,2025-09-17,Google Ads,Desktop,0
11881,539,2024-09-05,Google Ads,Mobile,0
11882,539,2025-07-15,Google Ads,Mobile,0
11883,539,2024-09-19,Google Ads,Mobile,1
11884,539,2025-06-02,Google Ads,Mobile,0
11885,540,2024-06-27,Instagram,Mobile,1
11886,540,2024-11-16,Instagram,Desktop,0
11887,540,2025-08-16,Instagram,Mobile,0
11888,540,2024-12-21,Instagram,Desktop,0
11889,540,2025-11-30,Instagram,Mobile,1
11890,540,2024-12-05,Instagram,Desktop,1
11891,540,2024-10-26,Instagram,Mobile,1
11892,540,2024-03-09,Instagram,Desktop,0
11893,540,2024-03-29,Instagram,Desktop,0
11894,540,2025-07-12,Instagram,Mobile,1
11895,540,2024-06-29,Instagram,Mobile,1
11896,540,2025-03-25,Instagram,Mobile,0
11897,540,2025-03-22,Instagram,Mobile,0
11898,540,2024-04-20,Instagram,Desktop,0
11899,540,2024-11-30,Instagram,Mobile,0
11900,540,2025-10-29,Instagram,Mobile,0
11901,540,2024-02-22,Instagram,Mobile,0
11902,540,2024-07-21,Instagram,Mobile,0
11903,540,2025-05-08,Instagram,Mobile,1
11904,540,2025-08-02,Instagram,Mobile,0
11905,540,2025-11-13,Instagram,Mobile,0
11906,540,2025-06-06,Instagram,Mobile,1
11907,540,2025-07-02,Instagram,Mobile,0
11908,540,2025-03-14,Instagram,Desktop,0
11909,540,2024-03-10,Instagram,Mobile,1
11910,540,2024-01-27,Instagram,Mobile,0
11911,540,2024-10-07,Instagram,Desktop,0
11912,541,2024-05-21,Google Ads,Mobile,0
11913,541,2024-07-29,Google Ads,Mobile,0
11914,541,2025-07-08,Google Ads,Mobile,1
11915,541,2025-04-20,Google Ads,Mobile,1
11916,541,2025-03-11,Google Ads,Mobile,0
11917,541,2024-10-14,Google Ads,Desktop,0
11918,541,2024-07-30,Google Ads,Mobile,0
11919,541,2024-11-13,Google Ads,Desktop,1
11920,541,2025-04-26,Google Ads,Mobile,1
11921,542,2025-10-27,Organic,Desktop,0
11922,542,2024-07-23,Organic,Mobile,0
11923,542,2024-08-06,Organic,Mobile,0
11924,542,2025-07-18,Organic,Desktop,0
11925,542,2025-03-26,Organic,Mobile,0
11926,542,2024-09-01,Organic,Mobile,0
11927,542,2024-12-29,Organic,Mobile,1
11928,542,2024-10-28,Organic,Mobile,0
11929,542,2025-12-02,Organic,Mobile,0
11930,542,2025-06-24,Organic,Mobile,0
11931,542,2024-03-10,Organic,Mobile,0
11932,542,2025-03-21,Organic,Desktop,0
11933,542,2025-09-21,Organic,Mobile,0
11934,542,2025-06-29,Organic,Desktop,1
11935,542,2025-10-31,Organic,Mobile,1
11936,542,2024-01-29,Organic,Mobile,0
11937,542,2025-10-20,Organic,Desktop,1
11938,542,2025-12-17,Organic,Mobile,0
11939,542,2025-01-10,Organic,Mobile,0
11940,542,2024-01-08,Organic,Mobile,1
11941,543,2024-03-10,Organic,Desktop,0
11942,543,2025-10-31,Organic,Mobile,0
11943,543,2025-01-23,Organic,Mobile,0
11944,543,2025-10-12,Organic,Mobile,0
11945,543,2025-09-01,Organic,Desktop,0
11946,543,2025-08-21,Organic,Mobile,0
11947,543,2024-11-13,Organic,Mobile,0
11948,543,2024-11-10,Organic,Mobile,0
11949,543,2024-10-07,Organic,Mobile,1
11950,543,2025-07-05,Organic,Mobile,1
11951,543,2024-06-30,Organic,Mobile,0
11952,543,2024-08-12,Organic,Mobile,0
11953,543,2025-01-20,Organic,Mobile,0
11954,543,2025-08-16,Organic,Mobile,0
11955,543,2024-01-08,Organic,Mobile,0
11956,543,2025-02-23,Organic,Mobile,1
11957,544,2025-12-28,Referral,Mobile,1
11958,544,2025-06-10,Referral,Mobile,0
11959,544,2024-07-24,Referral,Mobile,0
11960,544,2025-02-18,Referral,Mobile,0
11961,544,2025-12-16,Referral,Mobile,1
11962,544,2024-07-31,Referral,Desktop,1
11963,544,2025-04-22,Referral,Mobile,1
11964,544,2024-08-18,Referral,Desktop,0
11965,544,2025-11-02,Referral,Mobile,0
11966,544,2025-01-03,Referral,Desktop,0
11967,544,2025-11-18,Referral,Mobile,0
11968,544,2025-11-07,Referral,Desktop,1
11969,544,2025-12-19,Referral,Desktop,0
11970,544,2024-09-24,Referral,Mobile,0
11971,544,2024-05-19,Referral,Mobile,0
11972,544,2025-10-17,Referral,Mobile,0
11973,544,2024-01-07,Referral,Mobile,1
11974,544,2024-04-20,Referral,Desktop,0
11975,544,2025-04-20,Referral,Mobile,0
11976,544,2024-12-04,Referral,Mobile,0
11977,544,2024-12-03,Referral,Mobile,1
11978,544,2025-09-07,Referral,Desktop,0
11979,544,2025-08-16,Referral,Mobile,0
11980,544,2024-05-09,Referral,Desktop,0
11981,544,2024-08-06,Referral,Desktop,0
11982,544,2024-06-10,Referral,Mobile,0
11983,544,2025-02-09,Referral,Mobile,1
11984,544,2025-02-01,Referral,Mobile,1
11985,544,2024-02-03,Referral,Mobile,1
11986,544,2024-11-10,Referral,Mobile,0
11987,544,2024-12-27,Referral,Mobile,0
11988,544,2024-11-28,Referral,Mobile,0
11989,544,2025-08-20,Referral,Desktop,0
11990,545,2024-05-11,Google Ads,Desktop,0
11991,545,2025-07-09,Google Ads,Mobile,0
11992,545,2025-11-30,Google Ads,Desktop,0
11993,545,2025-07-15,Google Ads,Mobile,1
11994,545,2024-10-18,Google Ads,Mobile,0
11995,545,2024-06-06,Google Ads,Desktop,0
11996,545,2024-05-25,Google Ads,Mobile,0
11997,545,2024-06-20,Google Ads,Mobile,1
11998,545,2025-09-20,Google Ads,Desktop,0
11999,545,2025-06-23,Google Ads,Mobile,0
12000,545,2024-05-14,Google Ads,Mobile,0
12001,545,2025-02-05,Google Ads,Desktop,0
12002,545,2025-02-15,Google Ads,Desktop,0
12003,545,2024-02-15,Google Ads,Desktop,0
12004,545,2024-10-29,Google Ads,Desktop,0
12005,545,2025-11-17,Google Ads,Mobile,0
12006,545,2024-09-02,Google Ads,Mobile,0
12007,545,2024-02-06,Google Ads,Mobile,0
12008,546,2025-07-16,Google Ads,Mobile,0
12009,546,2025-04-12,Google Ads,Mobile,1
12010,546,2024-12-24,Google Ads,Mobile,1
12011,546,2024-12-02,Google Ads,Desktop,0
12012,546,2025-12-05,Google Ads,Mobile,0
12013,546,2025-10-29,Google Ads,Mobile,0
12014,546,2024-08-14,Google Ads,Mobile,1
12015,546,2025-01-16,Google Ads,Mobile,1
12016,546,2024-12-07,Google Ads,Mobile,1
12017,546,2024-03-08,Google Ads,Mobile,0
12018,546,2024-08-22,Google Ads,Mobile,0
12019,546,2025-11-09,Google Ads,Desktop,0
12020,546,2024-10-01,Google Ads,Mobile,0
12021,546,2024-03-19,Google Ads,Desktop,0
12022,546,2025-08-09,Google Ads,Mobile,0
12023,546,2025-01-22,Google Ads,Mobile,1
12024,546,2024-10-02,Google Ads,Mobile,1
12025,546,2025-02-20,Google Ads,Mobile,0
12026,546,2024-10-17,Google Ads,Desktop,0
12027,546,2025-08-14,Google Ads,Mobile,0
12028,546,2024-01-02,Google Ads,Desktop,0
12029,546,2025-06-13,Google Ads,Mobile,0
12030,546,2025-01-24,Google Ads,Mobile,0
12031,546,2025-09-20,Google Ads,Desktop,0
12032,546,2024-02-16,Google Ads,Mobile,0
12033,547,2024-01-26,Facebook,Mobile,1
12034,547,2024-11-16,Facebook,Mobile,0
12035,547,2025-03-19,Facebook,Mobile,0
12036,547,2024-08-18,Facebook,Mobile,0
12037,547,2024-10-30,Facebook,Mobile,0
12038,547,2025-07-27,Facebook,Mobile,1
12039,547,2025-09-29,Facebook,Desktop,0
12040,547,2024-05-09,Facebook,Mobile,0
12041,547,2024-03-23,Facebook,Mobile,1
12042,547,2024-11-24,Facebook,Mobile,0
12043,547,2025-06-11,Facebook,Mobile,0
12044,547,2024-03-26,Facebook,Desktop,0
12045,547,2025-01-18,Facebook,Desktop,1
12046,547,2024-02-09,Facebook,Mobile,1
12047,547,2024-06-05,Facebook,Mobile,0
12048,547,2025-05-14,Facebook,Desktop,0
12049,547,2024-04-14,Facebook,Mobile,0
12050,547,2025-01-24,Facebook,Mobile,0
12051,547,2024-03-08,Facebook,Mobile,0
12052,547,2025-02-27,Facebook,Mobile,1
12053,547,2024-05-07,Facebook,Mobile,0
12054,547,2024-01-12,Facebook,Mobile,0
12055,547,2024-04-10,Facebook,Mobile,0
12056,547,2024-06-25,Facebook,Mobile,0
12057,547,2024-03-01,Facebook,Mobile,1
12058,547,2024-09-06,Facebook,Mobile,0
12059,547,2024-01-03,Facebook,Mobile,0
12060,547,2024-02-29,Facebook,Mobile,1
12061,547,2024-02-14,Facebook,Desktop,1
12062,547,2024-08-14,Facebook,Mobile,0
12063,547,2025-08-15,Facebook,Mobile,0
12064,547,2024-02-21,Facebook,Mobile,1
12065,548,2025-03-27,Organic,Desktop,0
12066,548,2025-07-10,Organic,Mobile,0
12067,548,2025-08-03,Organic,Mobile,0
12068,548,2024-01-17,Organic,Mobile,0
12069,548,2024-11-22,Organic,Mobile,1
12070,548,2024-01-31,Organic,Mobile,1
12071,548,2025-06-13,Organic,Mobile,1
12072,548,2025-02-16,Organic,Mobile,0
12073,548,2024-05-24,Organic,Mobile,0
12074,548,2024-06-22,Organic,Mobile,1
12075,549,2024-08-29,Google Ads,Desktop,0
12076,549,2024-03-05,Google Ads,Mobile,1
12077,549,2024-07-17,Google Ads,Desktop,0
12078,549,2025-10-03,Google Ads,Mobile,0
12079,549,2024-11-23,Google Ads,Mobile,1
12080,549,2025-10-06,Google Ads,Mobile,0
12081,549,2025-08-23,Google Ads,Desktop,1
12082,549,2025-09-02,Google Ads,Mobile,1
12083,549,2025-04-07,Google Ads,Mobile,1
12084,549,2024-02-28,Google Ads,Mobile,0
12085,549,2024-07-12,Google Ads,Desktop,0
12086,549,2024-08-27,Google Ads,Mobile,0
12087,549,2025-01-05,Google Ads,Desktop,0
12088,549,2024-12-15,Google Ads,Desktop,0
12089,549,2025-04-10,Google Ads,Mobile,0
12090,549,2024-01-14,Google Ads,Mobile,0
12091,549,2025-08-18,Google Ads,Desktop,1
12092,549,2025-01-29,Google Ads,Desktop,0
12093,549,2025-02-28,Google Ads,Mobile,0
12094,549,2025-11-28,Google Ads,Mobile,1
12095,549,2025-11-17,Google Ads,Mobile,0
12096,549,2025-02-27,Google Ads,Mobile,1
12097,549,2025-12-09,Google Ads,Mobile,0
12098,549,2024-03-21,Google Ads,Mobile,0
12099,549,2025-01-23,Google Ads,Mobile,1
12100,549,2025-01-19,Google Ads,Mobile,1
12101,550,2024-01-26,Instagram,Mobile,0
12102,550,2024-04-21,Instagram,Mobile,0
12103,550,2024-11-06,Instagram,Desktop,0
12104,550,2025-12-15,Instagram,Mobile,1
12105,550,2025-03-20,Instagram,Mobile,0
12106,550,2024-12-03,Instagram,Mobile,0
12107,550,2025-12-22,Instagram,Mobile,0
12108,550,2025-05-11,Instagram,Mobile,0
12109,550,2025-12-09,Instagram,Desktop,0
12110,550,2024-03-22,Instagram,Desktop,0
12111,550,2025-02-05,Instagram,Mobile,0
12112,550,2025-07-06,Instagram,Desktop,0
12113,550,2024-07-12,Instagram,Desktop,1
12114,550,2024-11-11,Instagram,Mobile,1
12115,550,2024-09-01,Instagram,Mobile,0
12116,550,2025-09-11,Instagram,Mobile,0
12117,550,2024-04-22,Instagram,Mobile,1
12118,550,2025-06-29,Instagram,Desktop,0
12119,550,2024-12-06,Instagram,Mobile,0
12120,550,2025-09-21,Instagram,Mobile,0
12121,550,2025-02-28,Instagram,Desktop,0
12122,550,2024-06-27,Instagram,Desktop,0
12123,550,2025-01-21,Instagram,Desktop,0
12124,550,2024-03-22,Instagram,Desktop,0
12125,550,2025-11-21,Instagram,Mobile,1
12126,550,2024-08-17,Instagram,Mobile,0
12127,550,2025-05-15,Instagram,Desktop,0
12128,551,2025-05-05,Organic,Mobile,0
12129,551,2024-11-22,Organic,Desktop,0
12130,551,2025-04-01,Organic,Mobile,0
12131,551,2024-07-01,Organic,Mobile,1
12132,551,2025-01-31,Organic,Mobile,0
12133,551,2025-06-10,Organic,Desktop,0
12134,551,2025-09-25,Organic,Mobile,1
12135,551,2025-07-05,Organic,Mobile,0
12136,551,2025-04-10,Organic,Desktop,1
12137,551,2025-03-14,Organic,Mobile,0
12138,551,2024-01-31,Organic,Mobile,0
12139,551,2024-09-20,Organic,Mobile,0
12140,551,2025-05-31,Organic,Mobile,1
12141,551,2025-11-11,Organic,Mobile,1
12142,551,2024-10-12,Organic,Mobile,0
12143,551,2024-03-16,Organic,Mobile,0
12144,551,2024-08-01,Organic,Mobile,1
12145,551,2024-11-16,Organic,Mobile,0
12146,551,2024-10-17,Organic,Mobile,0
12147,551,2025-01-21,Organic,Desktop,0
12148,551,2024-09-03,Organic,Mobile,0
12149,551,2025-05-13,Organic,Mobile,0
12150,551,2024-03-18,Organic,Mobile,1
12151,552,2024-01-11,Facebook,Mobile,0
12152,552,2024-01-22,Facebook,Desktop,1
12153,552,2025-02-27,Facebook,Desktop,0
12154,552,2024-08-31,Facebook,Desktop,0
12155,552,2025-03-16,Facebook,Mobile,0
12156,552,2024-03-26,Facebook,Mobile,1
12157,552,2024-06-19,Facebook,Mobile,0
12158,552,2024-03-29,Facebook,Mobile,0
12159,552,2024-09-01,Facebook,Mobile,0
12160,552,2025-08-20,Facebook,Mobile,0
12161,552,2024-01-10,Facebook,Mobile,0
12162,552,2025-01-30,Facebook,Mobile,1
12163,552,2024-02-11,Facebook,Mobile,0
12164,552,2024-05-25,Facebook,Mobile,1
12165,552,2025-02-19,Facebook,Mobile,1
12166,552,2024-11-12,Facebook,Desktop,0
12167,552,2024-04-27,Facebook,Desktop,1
12168,552,2024-07-01,Facebook,Mobile,0
12169,552,2024-12-22,Facebook,Mobile,0
12170,552,2024-02-26,Facebook,Mobile,0
12171,552,2024-09-26,Facebook,Mobile,0
12172,552,2024-04-08,Facebook,Mobile,0
12173,552,2024-05-19,Facebook,Mobile,0
12174,552,2024-12-09,Facebook,Mobile,1
12175,552,2025-03-13,Facebook,Desktop,1
12176,552,2024-09-26,Facebook,Mobile,0
12177,552,2025-10-04,Facebook,Mobile,0
12178,552,2025-01-06,Facebook,Mobile,0
12179,553,2024-08-15,Instagram,Mobile,1
12180,553,2024-07-07,Instagram,Mobile,0
12181,553,2025-04-08,Instagram,Mobile,0
12182,553,2025-11-21,Instagram,Mobile,0
12183,553,2025-12-24,Instagram,Mobile,0
12184,553,2025-04-03,Instagram,Desktop,0
12185,553,2024-02-20,Instagram,Mobile,0
12186,553,2024-09-28,Instagram,Mobile,1
12187,553,2025-11-24,Instagram,Mobile,0
12188,553,2025-05-23,Instagram,Mobile,0
12189,553,2024-11-10,Instagram,Mobile,0
12190,553,2024-01-16,Instagram,Mobile,0
12191,553,2025-03-26,Instagram,Desktop,0
12192,553,2025-09-30,Instagram,Mobile,0
12193,553,2024-01-02,Instagram,Mobile,0
12194,553,2024-01-05,Instagram,Mobile,1
12195,553,2024-05-20,Instagram,Mobile,0
12196,553,2024-09-13,Instagram,Desktop,0
12197,553,2025-11-24,Instagram,Mobile,0
12198,553,2024-12-09,Instagram,Mobile,0
12199,553,2024-05-27,Instagram,Mobile,1
12200,553,2024-11-18,Instagram,Mobile,0
12201,553,2024-12-29,Instagram,Mobile,0
12202,553,2025-11-23,Instagram,Mobile,0
12203,553,2025-06-15,Instagram,Mobile,1
12204,553,2024-07-17,Instagram,Mobile,0
12205,553,2025-12-14,Instagram,Mobile,0
12206,553,2024-02-08,Instagram,Mobile,0
12207,553,2025-12-21,Instagram,Desktop,0
12208,553,2025-03-14,Instagram,Mobile,0
12209,553,2024-12-17,Instagram,Mobile,1
12210,553,2024-07-22,Instagram,Mobile,0
12211,553,2024-01-28,Instagram,Desktop,0
12212,553,2025-07-06,Instagram,Mobile,0
12213,553,2025-05-12,Instagram,Mobile,0
12214,554,2025-08-21,Referral,Mobile,1
12215,554,2025-08-31,Referral,Mobile,1
12216,554,2025-10-21,Referral,Mobile,0
12217,554,2024-03-26,Referral,Desktop,0
12218,554,2024-05-22,Referral,Desktop,1
12219,554,2025-02-11,Referral,Mobile,1
12220,554,2024-09-05,Referral,Mobile,0
12221,554,2024-11-21,Referral,Mobile,0
12222,554,2025-03-24,Referral,Mobile,0
12223,554,2025-06-01,Referral,Mobile,0
12224,554,2025-11-24,Referral,Mobile,0
12225,554,2024-07-19,Referral,Mobile,1
12226,555,2024-05-06,Organic,Desktop,1
12227,555,2024-01-25,Organic,Desktop,1
12228,555,2025-07-24,Organic,Mobile,0
12229,555,2025-05-05,Organic,Mobile,0
12230,555,2024-01-17,Organic,Mobile,1
12231,555,2024-10-30,Organic,Mobile,0
12232,555,2024-01-13,Organic,Mobile,0
12233,555,2024-03-29,Organic,Desktop,1
12234,555,2024-04-01,Organic,Desktop,0
12235,555,2025-10-31,Organic,Mobile,1
12236,555,2024-03-14,Organic,Mobile,0
12237,556,2024-12-26,Google Ads,Mobile,1
12238,556,2025-09-06,Google Ads,Mobile,0
12239,556,2025-11-20,Google Ads,Mobile,1
12240,556,2024-03-11,Google Ads,Mobile,1
12241,556,2024-01-01,Google Ads,Mobile,1
12242,556,2025-12-12,Google Ads,Mobile,0
12243,556,2025-04-10,Google Ads,Mobile,0
12244,556,2024-12-28,Google Ads,Desktop,1
12245,556,2024-12-12,Google Ads,Mobile,0
12246,556,2025-08-03,Google Ads,Mobile,1
