session_id,customer_id,session_date,traffic_source,device,converted
11776,200,2025-11-11,Organic,Mobile,1
11777,364,2025-03-06,Facebook,Mobile,1
11778,401,2025-09-11,Google Ads,Mobile,0
11779,396,2025-01-27,Google Ads,Mobile,1
11780,187,2025-04-15,Referral,Desktop,1
11781,77,2025-07-28,Google Ads,Desktop,0
11782,139,2025-10-15,Google Ads,Desktop,1
11783,451,2025-01-05,Instagram,Mobile,1
11784,319,2025-02-11,Facebook,Mobile,0
11785,114,2025-02-01,Referral,Desktop,0
11786,365,2025-08-30,Referral,Mobile,1
11787,293,2025-08-03,Organic,Desktop,0
11788,2,2025-12-27,Organic,Mobile,0
11789,12,2025-06-06,Organic,Desktop,1
11790,369,2025-05-11,Referral,Mobile,0
11791,207,2025-05-06,Referral,Desktop,1
11792,131,2025-05-05,Google Ads,Desktop,0
11793,362,2025-11-08,Facebook,Desktop,0
11794,221,2025-11-27,Facebook,Mobile,0
11795,337,2025-09-08,Google Ads,Desktop,0
11796,35,2025-09-11,Referral,Mobile,1
11797,176,2025-10-08,Referral,Desktop,0
11798,72,2025-07-29,Instagram,Desktop,1
11799,406,2025-07-28,Instagram,Desktop,0
11800,474,2025-10-09,Organic,Mobile,0
11801,136,2025-07-16,Organic,Mobile,1
11802,87,2025-11-05,Organic,Desktop,0
11803,362,2025-11-15,Facebook,Mobile,0
11804,34,2025-03-16,Referral,Desktop,0
11805,124,2025-02-23,Referral,Mobile,1
11806,298,2025-12-05,Organic,Desktop,1
11807,142,2025-07-02,Organic,Desktop,0
11808,165,2025-07-01,Referral,Desktop,0
11809,118,2025-08-18,Facebook,Mobile,0
11810,477,2025-05-22,Instagram,Mobile,0
11811,253,2025-04-17,Google Ads,Desktop,1
11812,247,2025-07-13,Google Ads,Mobile,1
11813,411,2025-11-03,Organic,Mobile,1
11814,195,2025-07-02,Referral,Desktop,0
11815,51,2025-10-01,Facebook,Desktop,1
11816,223,2025-05-02,Facebook,Mobile,1
11817,69,2025-03-13,Organic,Desktop,0
11818,140,2025-07-31,Organic,Desktop,1
11819,93,2025-12-14,Facebook,Desktop,1
11820,437,2025-10-05,Instagram,Mobile,0
11821,148,2025-05-23,Instagram,Desktop,1
11822,229,2025-03-14,Referral,Mobile,0
11823,201,2025-07-02,Instagram,Desktop,1
11824,305,2025-03-23,Referral,Mobile,1
11825,340,2025-03-21,Google Ads,Desktop,1
11826,231,2025-06-28,Referral,Mobile,0
11827,330,2025-05-13,Referral,Mobile,1
11828,66,2025-11-21,Facebook,Desktop,1
11829,7,2025-08-19,Instagram,Desktop,0
11830,352,2025-05-22,Facebook,Mobile,0
11831,273,2025-12-04,Organic,Mobile,1
11832,111,2025-11-02,Facebook,Desktop,1
11833,59,2025-02-02,Google Ads,Mobile,0
11834,477,2025-03-09,Instagram,Desktop,0
11835,385,2025-07-04,Instagram,Desktop,1
11836,433,2025-03-24,Google Ads,Mobile,0
11837,87,2025-02-11,Organic,Desktop,1
11838,495,2025-12-20,Referral,Desktop,1
11839,464,2025-04-13,Instagram,Desktop,0
11840,249,2025-09-15,Referral,Desktop,0
11841,437,2025-10-21,Instagram,Mobile,0
11842,256,2025-09-20,Google Ads,Desktop,0
11843,388,2025-10-08,Instagram,Desktop,0
11844,88,2025-10-08,Referral,Mobile,0
11845,36,2025-11-11,Referral,Desktop,1
11846,210,2025-08-11,Google Ads,Mobile,1
11847,47,2025-09-11,Organic,Desktop,0
11848,85,2025-10-02,Referral,Mobile,0
11849,79,2025-05-20,Instagram,Desktop,1
11850,106,2025-03-22,Referral,Desktop,0
11851,330,2025-04-10,Referral,Desktop,0
11852,397,2025-07-21,Google Ads,Mobile,1
11853,278,2025-07-08,Organic,Desktop,1
11854,7,2025-11-24,Instagram,Desktop,1
11855,292,2025-11-21,Instagram,Desktop,0
11856,423,2025-11-30,Referral,Mobile,1
11857,492,2025-12-12,Google Ads,Mobile,0
11858,137,2025-11-24,Organic,Desktop,0
11859,159,2025-12-13,Referral,Desktop,1
11860,25,2025-01-26,Referral,Desktop,0
11861,56,2025-03-31,Google Ads,Desktop,1
11862,484,2025-02-21,Google Ads,Mobile,0
11863,134,2025-10-28,Facebook,Desktop,1
11864,159,2025-11-25,Referral,Mobile,0
11865,187,2025-01-23,Referral,Desktop,0
11866,66,2025-01-17,Facebook,Mobile,0
11867,383,2025-06-10,Instagram,Mobile,1
11868,109,2025-04-17,Organic,Mobile,1
11869,86,2025-01-13,Organic,Desktop,0
11870,138,2025-02-21,Referral,Desktop,0
11871,419,2025-05-07,Organic,Mobile,0
11872,107,2025-10-08,Organic,Desktop,0
11873,192,2025-01-15,Instagram,Mobile,0
11874,290,2025-02-23,Organic,Desktop,0
11875,172,2025-11-10,Facebook,Desktop,0
11876,344,2025-02-04,Referral,Desktop,0
11877,169,2025-09-04,Organic,Desktop,1
11878,126,2025-10-08,Organic,Desktop,1
11879,419,2025-12-20,Organic,Mobile,0
11880,221,2025-02-26,Facebook,Desktop,0
11881,454,2025-05-05,Facebook,Mobile,1
11882,379,2025-03-20,Instagram,Mobile,1
11883,249,2025-01-07,Referral,Desktop,1
11884,149,2025-02-02,Instagram,Mobile,0
11885,465,2025-04-11,Facebook,Mobile,0
11886,305,2025-05-29,Referral,Desktop,0
11887,225,2025-07-13,Instagram,Mobile,1
11888,412,2025-11-18,Google Ads,Desktop,1
11889,461,2025-06-17,Organic,Desktop,0
11890,1,2025-02-04,Organic,Mobile,0
11891,17,2025-06-19,Instagram,Mobile,1
11892,147,2025-02-01,Referral,Desktop,1
11893,146,2025-08-09,Google Ads,Mobile,1
11894,354,2025-03-21,Instagram,Mobile,0
11895,322,2025-06-13,Organic,Desktop,1
11896,129,2025-07-26,Referral,Mobile,1
11897,336,2025-09-10,Facebook,Desktop,1
11898,482,2025-09-23,Google Ads,Desktop,1
11899,308,2025-12-26,Organic,Mobile,1
11900,453,2025-09-19,Instagram,Mobile,0
11901,266,2025-11-26,Facebook,Desktop,1
11902,312,2025-10-04,Instagram,Desktop,0
11903,11,2025-11-12,Facebook,Mobile,1
11904,357,2025-08-26,Google Ads,Mobile,0
11905,28,2025-07-23,Referral,Mobile,1
11906,347,2025-02-25,Google Ads,Desktop,0
11907,127,2025-12-14,Referral,Desktop,1
11908,429,2025-05-11,Organic,Mobile,1
11909,71,2025-09-23,Instagram,Desktop,1
11910,28,2025-12-01,Referral,Mobile,0
11911,392,2025-05-12,Referral,Mobile,0
11912,125,2025-12-11,Facebook,Mobile,0
11913,130,2025-04-01,Referral,Desktop,1
11914,144,2025-07-18,Facebook,Mobile,0
11915,394,2025-07-05,Instagram,Desktop,1
11916,384,2025-04-20,Referral,Mobile,1
11917,54,2025-09-13,Instagram,Mobile,1
11918,404,2025-07-09,Organic,Desktop,1
11919,490,2025-06-22,Referral,Mobile,0
11920,132,2025-03-29,Google Ads,Mobile,0
11921,435,2025-06-13,Referral,Desktop,1
11922,317,2025-08-15,Referral,Desktop,1
11923,19,2025-02-22,Google Ads,Mobile,0
11924,52,2025-04-14,Referral,Mobile,1
11925,456,2025-10-30,Instagram,Desktop,0
11926,497,2025-02-18,Instagram,Desktop,0
11927,32,2025-12-28,Organic,Mobile,1
11928,136,2025-03-09,Organic,Desktop,1
11929,231,2025-03-19,Referral,Desktop,0
11930,187,2025-10-08,Referral,Mobile,1
11931,469,2025-02-14,Facebook,Mobile,1
11932,401,2025-11-11,Google Ads,Desktop,0
11933,322,2025-12-02,Organic,Desktop,0
11934,160,2025-12-22,Instagram,Mobile,0
11935,450,2025-01-27,Google Ads,Mobile,1
11936,185,2025-12-27,Organic,Mobile,0
11937,203,2025-01-22,Facebook,Desktop,0
11938,396,2025-12-27,Google Ads,Desktop,1
11939,60,2025-08-07,Google Ads,Mobile,0
11940,414,2025-05-01,Google Ads,Desktop,0
11941,323,2025-03-09,Instagram,Mobile,1
11942,282,2025-08-09,Instagram,Mobile,0
11943,368,2025-12-26,Facebook,Mobile,1
11944,423,2025-11-21,Referral,Desktop,0
11945,424,2025-02-03,Organic,Desktop,1
11946,491,2025-07-12,Instagram,Mobile,1
11947,41,2025-09-11,Organic,Mobile,0
11948,500,2025-12-01,Referral,Mobile,1
11949,298,2025-02-02,Organic,Mobile,1
11950,130,2025-09-23,Referral,Desktop,1
11951,259,2025-03-01,Facebook,Desktop,1
11952,229,2025-05-20,Referral,Desktop,0
11953,446,2025-12-02,Organic,Mobile,0
11954,344,2025-07-18,Referral,Desktop,0
11955,51,2025-08-09,Facebook,Desktop,0
11956,445,2025-02-19,Google Ads,Mobile,0
11957,209,2025-07-28,Instagram,Desktop,0
11958,301,2025-04-28,Referral,Mobile,1
11959,450,2025-05-13,Google Ads,Desktop,0
11960,93,2025-05-05,Facebook,Desktop,1
11961,401,2025-12-03,Google Ads,Desktop,1
11962,54,2025-05-09,Instagram,Mobile,0
11963,190,2025-11-18,Instagram,Desktop,0
11964,462,2025-04-08,Google Ads,Mobile,0
11965,19,2025-02-17,Google Ads,Mobile,1
11966,63,2025-11-08,Instagram,Mobile,1
11967,414,2025-06-18,Google Ads,Desktop,0
11968,415,2025-04-29,Organic,Desktop,0
11969,385,2025-05-03,Instagram,Desktop,1
11970,170,2025-01-20,Facebook,Mobile,0
11971,282,2025-10-27,Instagram,Mobile,1
11972,283,2025-03-24,Google Ads,Desktop,0
11973,271,2025-05-16,Facebook,Mobile,1
11974,8,2025-07-20,Organic,Desktop,0
11975,400,2025-10-01,Referral,Mobile,1
11976,288,2025-02-21,Instagram,Desktop,0
11977,474,2025-11-23,Organic,Desktop,1
11978,211,2025-03-28,Facebook,Desktop,0
11979,292,2025-03-25,Instagram,Desktop,0
11980,333,2025-05-15,Referral,Mobile,1
11981,274,2025-05-03,Google Ads,Mobile,0
11982,118,2025-02-16,Facebook,Mobile,1
11983,414,2025-05-04,Google Ads,Mobile,1
11984,291,2025-07-22,Referral,Desktop,1
11985,161,2025-04-27,Instagram,Desktop,0
11986,287,2025-06-09,Instagram,Desktop,0
11987,187,2025-10-24,Referral,Desktop,0
11988,477,2025-07-19,Instagram,Desktop,1
11989,115,2025-11-26,Instagram,Desktop,1
11990,152,2025-09-08,Referral,Desktop,1
11991,303,2025-11-01,Instagram,Mobile,1
11992,394,2025-04-03,Instagram,Mobile,1
11993,499,2025-12-28,Instagram,Desktop,0
11994,54,2025-05-20,Instagram,Mobile,0
11995,330,2025-10-31,Referral,Desktop,0
11996,294,2025-03-04,Organic,Desktop,1
11997,40,2025-10-15,Google Ads,Mobile,0
11998,276,2025-11-04,Organic,Desktop,0
11999,105,2025-03-05,Referral,Desktop,0
12000,36,2025-10-03,Referral,Mobile,0
12001,449,2025-11-13,Instagram,Desktop,1
12002,23,2025-03-03,Referral,Mobile,1
12003,8,2025-11-15,Organic,Mobile,0
12004,112,2025-01-31,Referral,Desktop,0
12005,206,2025-07-22,Referral,Mobile,0
12006,82,2025-11-20,Referral,Desktop,1
12007,450,2025-11-02,Google Ads,Mobile,1
12008,279,2025-11-14,Organic,Desktop,0
12009,365,2025-04-17,Referral,Mobile,0
12010,248,2025-08-12,Organic,Desktop,1
12011,227,2025-11-14,Facebook,Mobile,0
12012,54,2025-08-15,Instagram,Desktop,0
12013,412,2025-04-17,Google Ads,Desktop,0
12014,284,2025-10-29,Organic,Mobile,0
12015,367,2025-12-16,Organic,Desktop,1
12016,7,2025-08-11,Instagram,Desktop,0
12017,225,2025-07-03,Instagram,Desktop,0
12018,377,2025-09-24,Organic,Desktop,1
12019,61,2025-11-14,Facebook,Desktop,0
12020,116,2025-02-07,Google Ads,Mobile,1
12021,94,2025-06-26,Instagram,Mobile,0
12022,193,2025-06-20,Organic,Mobile,1
12023,365,2025-10-06,Referral,Mobile,1
12024,329,2025-07-12,Instagram,Mobile,0
12025,225,2025-12-19,Instagram,Desktop,0
12026,33,2025-10-13,Organic,Desktop,1
12027,448,2025-11-16,Google Ads,Desktop,0
12028,313,2025-05-27,Organic,Desktop,0
12029,234,2025-12-01,Instagram,Desktop,1
12030,326,2025-11-15,Referral,Desktop,1
12031,243,2025-06-16,Instagram,Mobile,1
12032,172,2025-12-16,Facebook,Desktop,1
12033,348,2025-02-10,Instagram,Desktop,0
12034,470,2025-11-06,Instagram,Mobile,0
12035,396,2025-11-06,Google Ads,Mobile,0
12036,204,2025-04-01,Instagram,Mobile,1
12037,59,2025-05-23,Google Ads,Mobile,0
12038,95,2025-09-24,Instagram,Desktop,0
12039,6,2025-04-16,Instagram,Desktop,0
12040,230,2025-12-19,Instagram,Mobile,1
12041,488,2025-01-12,Google Ads,Mobile,0
12042,373,2025-12-18,Organic,Mobile,1
12043,325,2025-04-21,Facebook,Desktop,0
12044,459,2025-08-18,Facebook,Mobile,1
12045,348,2025-12-09,Instagram,Desktop,1
12046,489,2025-07-18,Organic,Desktop,1
12047,243,2025-12-09,Instagram,Desktop,1
12048,310,2025-03-23,Instagram,Mobile,0
12049,53,2025-04-25,Organic,Mobile,1
12050,500,2025-03-01,Referral,Mobile,0
12051,355,2025-08-30,Referral,Mobile,1
12052,303,2025-03-13,Instagram,Mobile,0
12053,239,2025-05-03,Instagram,Mobile,0
12054,276,2025-04-07,Organic,Mobile,1
12055,453,2025-09-29,Instagram,Desktop,1
12056,314,2025-11-03,Facebook,Mobile,1
12057,273,2025-09-02,Organic,Mobile,0
12058,184,2025-06-08,Referral,Desktop,1
12059,42,2025-03-12,Organic,Desktop,0
12060,224,2025-06-24,Google Ads,Desktop,1
12061,145,2025-12-24,Referral,Desktop,1
12062,244,2025-10-10,Google Ads,Mobile,1
12063,396,2025-10-05,Google Ads,Mobile,0
12064,339,2025-06-21,Organic,Desktop,0
12065,218,2025-03-20,Organic,Mobile,1
12066,270,2025-10-08,Organic,Mobile,0
12067,313,2025-01-02,Organic,Mobile,0
12068,271,2025-07-31,Facebook,Mobile,0
12069,7,2025-07-28,Instagram,Desktop,0
12070,379,2025-03-29,Instagram,Desktop,1
12071,321,2025-10-10,Organic,Desktop,0
12072,342,2025-09-06,Instagram,Mobile,1
12073,298,2025-03-11,Organic,Desktop,0
12074,63,2025-02-22,Instagram,Desktop,0
12075,17,2025-11-25,Instagram,Mobile,0
12076,118,2025-07-21,Facebook,Mobile,1
12077,113,2025-05-19,Instagram,Mobile,1
12078,202,2025-02-21,Referral,Desktop,1
12079,407,2025-02-28,Facebook,Mobile,0
12080,136,2025-12-19,Organic,Desktop,0
12081,460,2025-05-18,Facebook,Mobile,1
12082,142,2025-07-09,Organic,Desktop,0
12083,202,2025-05-04,Referral,Mobile,0
12084,394,2025-04-05,Instagram,Desktop,1
12085,403,2025-07-12,Facebook,Desktop,1
12086,171,2025-06-21,Referral,Mobile,1
12087,349,2025-10-09,Organic,Desktop,0
12088,486,2025-11-11,Facebook,Desktop,1
12089,122,2025-03-18,Facebook,Desktop,1
12090,70,2025-04-21,Instagram,Mobile,0
12091,311,2025-11-24,Facebook,Desktop,1
12092,216,2025-12-28,Referral,Mobile,0
12093,182,2025-07-09,Instagram,Desktop,0
12094,66,2025-02-04,Facebook,Desktop,0
12095,207,2025-12-29,Referral,Desktop,0
12096,377,2025-06-29,Organic,Desktop,0
12097,310,2025-10-05,Instagram,Desktop,1
12098,170,2025-07-12,Facebook,Desktop,0
12099,380,2025-08-16,Referral,Desktop,1
12100,119,2025-04-19,Referral,Mobile,0
12101,52,2025-06-23,Referral,Desktop,0
12102,430,2025-06-09,Organic,Desktop,0
12103,418,2025-04-11,Instagram,Mobile,0
12104,278,2025-04-18,Organic,Mobile,0
12105,455,2025-04-10,Instagram,Desktop,0
12106,455,2025-09-15,Instagram,Desktop,0
12107,389,2025-07-03,Google Ads,Desktop,1
12108,124,2025-02-05,Referral,Mobile,1
12109,14,2025-10-11,Referral,Desktop,0
12110,317,2025-06-17,Referral,Desktop,0
12111,422,2025-11-14,Instagram,Mobile,1
12112,244,2025-05-11,Google Ads,Desktop,0
12113,266,2025-01-16,Facebook,Mobile,1
12114,42,2025-06-06,Organic,Desktop,1
12115,66,2025-05-09,Facebook,Mobile,1
12116,5,2025-01-28,Facebook,Desktop,0
12117,37,2025-01-06,Instagram,Mobile,0
12118,392,2025-02-02,Referral,Desktop,0
12119,52,2025-06-02,Referral,Mobile,1
12120,48,2025-01-21,Google Ads,Mobile,0
12121,480,2025-09-20,Facebook,Mobile,0
12122,311,2025-02-20,Facebook,Desktop,0
12123,334,2025-07-05,Instagram,Desktop,1
12124,350,2025-09-01,Google Ads,Desktop,0
12125,373,2025-04-04,Organic,Desktop,0
12126,264,2025-04-02,Organic,Mobile,0
12127,110,2025-03-12,Facebook,Desktop,1
12128,199,2025-06-02,Referral,Mobile,0
12129,194,2025-04-17,Facebook,Mobile,0
12130,53,2025-03-30,Organic,Mobile,1
12131,110,2025-04-21,Facebook,Desktop,1
12132,379,2025-10-06,Instagram,Mobile,1
12133,44,2025-08-24,Google Ads,Mobile,1
12134,352,2025-07-24,Facebook,Mobile,1
12135,50,2025-10-25,Organic,Desktop,1
12136,193,2025-11-29,Organic,Mobile,0
12137,75,2025-11-03,Google Ads,Mobile,0
12138,312,2025-07-07,Instagram,Desktop,1
12139,491,2025-03-25,Instagram,Mobile,1
12140,19,2025-04-23,Google Ads,Desktop,0
12141,318,2025-09-14,Instagram,Mobile,1
12142,360,2025-02-10,Facebook,Desktop,1
12143,397,2025-08-05,Google Ads,Desktop,0
12144,157,2025-12-13,Organic,Desktop,0
12145,448,2025-05-06,Google Ads,Mobile,1
12146,54,2025-06-06,Instagram,Desktop,1
12147,377,2025-02-19,Organic,Mobile,0
12148,207,2025-10-10,Referral,Desktop,1
12149,427,2025-03-23,Organic,Desktop,1
12150,164,2025-12-22,Organic,Mobile,1
12151,119,2025-05-20,Referral,Mobile,0
12152,65,2025-09-21,Referral,Mobile,1
12153,228,2025-12-14,Instagram,Mobile,0
12154,89,2025-07-26,Google Ads,Mobile,1
12155,40,2025-11-28,Google Ads,Desktop,1
12156,282,2025-05-15,Instagram,Desktop,0
12157,320,2025-06-14,Organic,Desktop,1
12158,159,2025-10-30,Referral,Desktop,1
12159,190,2025-06-24,Instagram,Mobile,0
12160,448,2025-08-16,Google Ads,Desktop,0
12161,399,2025-08-27,Facebook,Desktop,1
12162,285,2025-01-05,Instagram,Mobile,0
12163,293,2025-02-23,Organic,Desktop,0
12164,322,2025-03-03,Organic,Desktop,1
12165,358,2025-12-15,Instagram,Desktop,0
12166,435,2025-02-15,Referral,Desktop,0
12167,365,2025-06-03,Referral,Mobile,1
12168,250,2025-04-26,Facebook,Mobile,1
12169,355,2025-06-16,Referral,Desktop,0
12170,199,2025-03-14,Referral,Desktop,1
12171,350,2025-10-02,Google Ads,Mobile,1
12172,351,2025-06-22,Instagram,Desktop,0
12173,467,2025-04-05,Google Ads,Mobile,1
12174,17,2025-01-09,Instagram,Desktop,1
12175,69,2025-08-29,Organic,Desktop,1
12176,31,2025-02-22,Facebook,Desktop,1
12177,290,2025-04-12,Organic,Mobile,1
12178,371,2025-01-18,Organic,Desktop,1
12179,309,2025-04-04,Facebook,Mobile,1
12180,292,2025-10-21,Instagram,Desktop,1
12181,253,2025-12-01,Google Ads,Desktop,1
12182,364,2025-06-24,Facebook,Desktop,0
12183,219,2025-05-15,Organic,Mobile,0
12184,412,2025-04-04,Google Ads,Mobile,0
12185,91,2025-03-31,Facebook,Mobile,0
12186,383,2025-09-13,Instagram,Mobile,1
12187,213,2025-07-13,Google Ads,Mobile,1
12188,267,2025-11-11,Referral,Desktop,0
12189,404,2025-07-16,Organic,Mobile,1
12190,386,2025-09-20,Facebook,Mobile,1
12191,478,2025-02-09,Instagram,Mobile,1
12192,217,2025-04-25,Instagram,Mobile,0
12193,291,2025-11-23,Referral,Mobile,0
12194,307,2025-12-21,Facebook,Mobile,0
12195,346,2025-05-01,Facebook,Mobile,0
12196,168,2025-12-15,Organic,Mobile,1
12197,197,2025-11-30,Organic,Mobile,0
12198,62,2025-07-10,Facebook,Mobile,0
12199,214,2025-11-23,Facebook,Mobile,0
12200,455,2025-05-23,Instagram,Desktop,1
12201,477,2025-10-16,Instagram,Desktop,1
12202,490,2025-03-23,Referral,Desktop,0
12203,333,2025-02-11,Referral,Desktop,1
12204,161,2025-07-27,Instagram,Desktop,0
12205,110,2025-09-07,Facebook,Desktop,0
12206,464,2025-11-27,Instagram,Desktop,1
12207,448,2025-08-30,Google Ads,Mobile,1
12208,132,2025-10-05,Google Ads,Mobile,1
12209,317,2025-10-08,Referral,Desktop,1
12210,90,2025-12-01,Referral,Desktop,1
12211,78,2025-07-10,Google Ads,Desktop,1
12212,269,2025-01-11,Organic,Mobile,0
12213,416,2025-12-03,Referral,Desktop,1
12214,144,2025-01-18,Facebook,Mobile,1
12215,341,2025-09-29,Facebook,Mobile,1
12216,149,2025-08-26,Instagram,Desktop,0
12217,77,2025-04-09,Google Ads,Mobile,0
12218,331,2025-10-25,Google Ads,Mobile,1
12219,245,2025-07-18,Instagram,Mobile,0
12220,402,2025-10-16,Referral,Desktop,1
12221,53,2025-11-07,Organic,Desktop,0
12222,197,2025-05-16,Organic,Desktop,1
12223,251,2025-03-09,Organic,Mobile,1
12224,231,2025-05-03,Referral,Mobile,0
12225,184,2025-09-14,Referral,Mobile,1
12226,233,2025-01-21,Instagram,Desktop,0
12227,500,2025-04-13,Referral,Desktop,0
12228,223,2025-04-24,Facebook,Mobile,1
12229,130,2025-11-08,Referral,Mobile,1
12230,159,2025-12-26,Referral,Mobile,0
12231,159,2025-12-22,Referral,Mobile,1
12232,3,2025-05-20,Organic,Mobile,1
12233,283,2025-12-24,Google Ads,Mobile,0
12234,470,2025-08-16,Instagram,Mobile,0
12235,461,2025-05-16,Organic,Desktop,0
12236,57,2025-03-16,Instagram,Desktop,0
12237,2,2025-11-15,Organic,Mobile,1
12238,22,2025-02-18,Referral,Desktop,1
12239,264,2025-05-08,Organic,Mobile,0
12240,12,2025-11-09,Organic,Mobile,1
12241,445,2025-05-31,Google Ads,Mobile,1
12242,291,2025-03-21,Referral,Desktop,0
12243,114,2025-01-19,Referral,Desktop,1
12244,231,2025-06-30,Referral,Mobile,1
12245,491,2025-10-06,Instagram,Desktop,1
12246,356,2025-11-08,Organic,Mobile,0
12247,420,2025-03-26,Organic,Mobile,0
12248,403,2025-12-24,Facebook,Mobile,0
12249,249,2025-02-02,Referral,Mobile,0
12250,408,2025-09-28,Facebook,Desktop,0
12251,52,2025-11-24,Referral,Desktop,1
12252,389,2025-03-31,Google Ads,Desktop,1
12253,400,2025-08-31,Referral,Mobile,0
12254,100,2025-06-19,Instagram,Mobile,1
12255,159,2025-06-09,Referral,Desktop,0
12256,326,2025-02-20,Referral,Desktop,1
12257,357,2025-05-14,Google Ads,Mobile,0
12258,122,2025-11-12,Facebook,Mobile,0
12259,29,2025-01-19,Facebook,Mobile,1
12260,81,2025-07-12,Facebook,Desktop,1
12261,341,2025-08-26,Facebook,Desktop,0
12262,301,2025-09-06,Referral,Mobile,1
12263,4,2025-06-04,Facebook,Desktop,1
12264,215,2025-10-17,Facebook,Mobile,0
12265,384,2025-05-02,Referral,Mobile,0
12266,466,2025-05-28,Referral,Mobile,1
12267,282,2025-12-01,Instagram,Desktop,0
12268,168,2025-09-26,Organic,Desktop,0
12269,196,2025-08-03,Google Ads,Desktop,1
12270,90,2025-04-28,Referral,Mobile,1
12271,388,2025-07-02,Instagram,Desktop,1
12272,130,2025-08-25,Referral,Desktop,0
12273,314,2025-08-21,Facebook,Desktop,0
12274,181,2025-10-16,Facebook,Mobile,1
12275,244,2025-10-01,Google Ads,Mobile,1
12276,64,2025-10-30,Instagram,Mobile,0
12277,475,2025-09-16,Google Ads,Desktop,1
12278,136,2025-08-22,Organic,Mobile,1
12279,186,2025-04-29,Instagram,Mobile,1
12280,309,2025-01-25,Facebook,Desktop,0
12281,304,2025-06-19,Organic,Desktop,1
12282,397,2025-04-22,Google Ads,Desktop,1
12283,441,2025-02-09,Facebook,Mobile,0
12284,352,2025-12-29,Facebook,Desktop,0
12285,349,2025-12-10,Organic,Desktop,0
12286,110,2025-12-08,Facebook,Desktop,0
12287,9,2025-05-28,Instagram,Desktop,1
12288,87,2025-03-25,Organic,Desktop,1
12289,354,2025-08-25,Instagram,Desktop,0
12290,96,2025-06-02,Referral,Desktop,1
12291,360,2025-10-09,Facebook,Mobile,1
12292,221,2025-05-26,Facebook,Mobile,0
12293,106,2025-04-30,Referral,Mobile,1
12294,133,2025-03-29,Google Ads,Desktop,1
12295,8,2025-05-16,Organic,Mobile,0
12296,456,2025-11-13,Instagram,Mobile,1
12297,127,2025-05-28,Referral,Mobile,1
12298,133,2025-06-20,Google Ads,Mobile,1
12299,212,2025-06-18,Facebook,Desktop,0
12300,263,2025-10-12,Organic,Desktop,0
12301,4,2025-07-04,Facebook,Desktop,1
12302,487,2025-12-02,Google Ads,Mobile,1
12303,459,2025-08-06,Facebook,Desktop,1
12304,500,2025-12-31,Referral,Desktop,0
12305,83,2025-08-26,Google Ads,Mobile,0
12306,147,2025-11-24,Referral,Desktop,1
12307,73,2025-03-21,Referral,Desktop,0
12308,215,2025-05-05,Facebook,Desktop,1
12309,45,2025-06-15,Organic,Desktop,0
12310,102,2025-05-19,Instagram,Desktop,0
12311,261,2025-01-02,Organic,Desktop,1
12312,42,2025-09-11,Organic,Desktop,1
12313,260,2025-12-02,Facebook,Mobile,0
12314,10,2025-03-13,Organic,Desktop,0
12315,399,2025-03-06,Facebook,Mobile,1
12316,210,2025-05-15,Google Ads,Desktop,1
12317,427,2025-06-07,Organic,Mobile,1
12318,218,2025-06-14,Organic,Desktop,1
12319,174,2025-08-01,Google Ads,Mobile,0
12320,36,2025-06-13,Referral,Desktop,0
12321,189,2025-06-12,Instagram,Desktop,0
12322,21,2025-09-02,Google Ads,Mobile,1
12323,207,2025-11-15,Referral,Desktop,1
12324,228,2025-11-29,Instagram,Mobile,1
12325,56,2025-04-08,Google Ads,Mobile,1
12326,304,2025-02-13,Organic,Desktop,1
12327,102,2025-10-05,Instagram,Mobile,0
12328,264,2025-03-30,Organic,Mobile,1
12329,62,2025-08-11,Facebook,Desktop,0
12330,487,2025-08-18,Google Ads,Desktop,0
12331,385,2025-07-28,Instagram,Desktop,0
12332,422,2025-12-20,Instagram,Mobile,1
12333,109,2025-02-18,Organic,Desktop,0
12334,39,2025-11-21,Organic,Mobile,0
12335,35,2025-01-05,Referral,Desktop,1
12336,27,2025-02-11,Instagram,Mobile,0
12337,32,2025-02-04,Organic,Mobile,1
12338,467,2025-12-15,Google Ads,Mobile,1
12339,473,2025-09-28,Google Ads,Desktop,1
12340,392,2025-01-31,Referral,Mobile,0
12341,258,2025-03-20,Facebook,Desktop,1
12342,84,2025-03-10,Referral,Mobile,1
12343,484,2025-10-15,Google Ads,Desktop,0
12344,465,2025-12-08,Facebook,Mobile,1
12345,464,2025-07-01,Instagram,Desktop,1
12346,362,2025-04-13,Facebook,Desktop,1
12347,258,2025-12-07,Facebook,Desktop,0
12348,3,2025-06-13,Organic,Desktop,0
12349,423,2025-02-17,Referral,Desktop,0
12350,411,2025-10-01,Organic,Mobile,1
12351,193,2025-12-31,Organic,Desktop,0
12352,3,2025-02-03,Organic,Desktop,1
12353,281,2025-03-28,Instagram,Mobile,0
12354,399,2025-10-25,Facebook,Desktop,0
12355,240,2025-04-18,Google Ads,Desktop,1
12356,149,2025-04-30,Instagram,Desktop,1
12357,452,2025-06-15,Referral,Mobile,0
12358,397,2025-03-09,Google Ads,Desktop,0
12359,207,2025-08-03,Referral,Desktop,1
12360,189,2025-08-20,Instagram,Mobile,1
12361,155,2025-12-15,Instagram,Desktop,0
12362,49,2025-04-14,Referral,Desktop,1
12363,64,2025-09-03,Instagram,Mobile,0
12364,257,2025-11-19,Google Ads,Mobile,1
