order_id,customer_id,restaurant_id,order_date,city,order_amount,discount_amount,delivery_fee,payment_mode,order_status,delivery_time_min,food_cost,delivery_cost
4538,189,14,2025-08-29,Mumbai,708,20,40,UPI,Delivered,54,335.41,55
4539,237,21,2025-03-18,Delhi,854,20,30,Card,Delivered,30,352.51,58
4540,50,37,2025-06-28,Bangalore,1712,20,50,Wallet,Delivered,42,670.15,40
4541,252,24,2025-01-10,Delhi,604,20,20,Wallet,Delivered,59,260.58,81
4542,369,20,2025-09-23,Pune,1271,0,30,Cash,Delivered,45,717.45,109
4543,82,12,2025-07-07,Bangalore,1263,100,40,Wallet,Delivered,51,501.81,133
4544,384,50,2025-08-08,Chennai,1125,0,30,Cash,Cancelled,28,500.77,107
4545,31,35,2025-03-10,Bangalore,952,50,30,Wallet,Delivered,27,556.23,125
4546,43,24,2025-01-11,Mumbai,1037,100,20,UPI,Delivered,27,583.34,121
4547,482,2,2025-04-21,Mumbai,1120,200,40,UPI,Delivered,43,525.5,83
4548,388,35,2025-09-18,Chennai,977,200,50,Card,Cancelled,20,399.68,96
4549,303,31,2025-01-05,Pune,1403,150,20,Cash,Delivered,47,555.7,114
4550,282,12,2025-12-27,Chennai,1712,0,30,Card,Cancelled,36,793.04,135
4551,187,32,2025-07-19,Chennai,599,200,40,Cash,Delivered,22,233.39,81
4552,475,11,2025-03-20,Bangalore,985,20,20,Card,Delivered,41,549.41,126
4553,138,37,2025-12-18,Mumbai,469,150,50,UPI,Delivered,48,170.82,49
4554,287,3,2025-08-10,Pune,1588,100,30,Cash,Delivered,19,570.46,89
4555,337,34,2025-03-19,Delhi,1283,20,30,UPI,Cancelled,24,761.58,106
4556,375,20,2025-12-22,Mumbai,973,0,30,Wallet,Delivered,59,461.05,142
4557,55,16,2025-08-04,Pune,1736,0,30,UPI,Delivered,39,867.35,123
4558,489,12,2025-06-11,Mumbai,1532,100,20,Wallet,Delivered,19,589.89,80
4559,87,35,2025-11-11,Delhi,1320,150,20,Wallet,Delivered,48,484.63,40
4560,236,39,2025-03-31,Chennai,403,50,30,Wallet,Delivered,30,219.63,92
4561,262,42,2025-06-20,Bangalore,260,150,40,Cash,Delivered,28,143.14,102
4562,69,13,2025-03-30,Chennai,1796,0,50,Wallet,Cancelled,41,723.97,111
4563,401,46,2025-10-28,Hyderabad,658,0,20,UPI,Delivered,29,314.6,78
4564,358,50,2025-10-30,Bangalore,692,0,50,Wallet,Delivered,39,330.88,140
4565,134,36,2025-03-04,Hyderabad,561,0,20,UPI,Cancelled,32,261.24,116
4566,47,15,2025-02-23,Hyderabad,1661,200,20,Card,Cancelled,37,838.44,96
4567,159,14,2025-01-30,Pune,993,0,30,Card,Delivered,23,365.47,107
4568,59,20,2025-04-01,Hyderabad,1117,0,30,Card,Cancelled,35,537.8,110
4569,48,21,2025-11-09,Bangalore,362,150,30,UPI,Cancelled,28,128.9,73
4570,60,9,2025-08-21,Pune,980,50,30,Wallet,Delivered,50,560.61,53
4571,5,15,2025-02-19,Pune,1377,50,20,UPI,Delivered,44,689.18,147
4572,93,5,2025-04-26,Chennai,1751,50,50,Card,Delivered,27,850.64,42
4573,39,29,2025-01-17,Bangalore,640,200,30,UPI,Delivered,53,273.88,49
4574,444,25,2025-11-12,Mumbai,1747,50,50,UPI,Delivered,40,627.11,99
4575,254,11,2025-01-19,Delhi,492,100,40,Cash,Delivered,59,259.9,110
4576,4,14,2025-12-20,Chennai,1088,200,40,Card,Delivered,28,479.38,54
4577,489,12,2025-08-04,Mumbai,1023,200,30,Cash,Delivered,17,437.92,146
4578,296,8,2025-09-06,Bangalore,757,100,30,UPI,Delivered,57,279.07,133
4579,486,14,2025-04-24,Hyderabad,892,0,30,UPI,Cancelled,43,357.47,150
4580,443,19,2025-01-01,Bangalore,1401,20,50,Cash,Delivered,55,785.43,83
4581,291,27,2025-08-01,Mumbai,1493,200,40,Card,Delivered,51,541.17,141
4582,197,34,2025-07-05,Mumbai,661,200,50,Cash,Delivered,29,331.33,115
4583,164,45,2025-01-06,Mumbai,1232,0,20,Cash,Delivered,40,474.82,88
4584,250,6,2025-06-08,Pune,938,0,50,Card,Delivered,32,420.07,40
4585,495,15,2025-10-23,Pune,1800,0,40,Cash,Delivered,47,952.47,132
4586,368,48,2025-05-28,Delhi,794,100,30,UPI,Delivered,47,298.85,122
4587,469,9,2025-04-20,Mumbai,1424,0,30,UPI,Delivered,39,846.4,53
4588,308,39,2025-01-04,Mumbai,1269,150,50,UPI,Delivered,46,687.05,44
4589,234,48,2025-10-24,Chennai,903,0,30,Wallet,Cancelled,45,459.17,142
4590,11,7,2025-07-20,Delhi,774,100,30,Card,Delivered,27,412.81,126
4591,221,35,2025-11-22,Bangalore,908,100,50,Card,Delivered,24,519.44,72
4592,433,6,2025-01-16,Bangalore,1338,100,30,Wallet,Delivered,29,563.4,88
4593,386,17,2025-05-30,Hyderabad,804,0,30,Wallet,Delivered,58,463.68,96
4594,481,14,2025-02-02,Delhi,805,50,40,Cash,Delivered,37,284.83,111
4595,493,10,2025-11-18,Delhi,304,0,20,Wallet,Delivered,34,142.16,80
4596,218,29,2025-12-19,Hyderabad,720,20,30,Cash,Delivered,41,365.25,44
4597,489,37,2025-09-24,Mumbai,1449,0,30,Cash,Delivered,18,740.79,54
4598,136,43,2025-06-02,Pune,1653,100,50,UPI,Delivered,27,751.43,96
4599,152,4,2025-08-08,Bangalore,430,100,20,Card,Delivered,38,168.75,81
4600,465,43,2025-02-11,Hyderabad,614,200,30,Cash,Delivered,43,279.56,63
4601,280,23,2025-06-03,Hyderabad,257,150,20,Wallet,Delivered,32,133.57,52
4602,199,40,2025-01-19,Chennai,706,100,40,Cash,Delivered,50,267.15,64
4603,315,49,2025-11-09,Bangalore,618,20,50,UPI,Delivered,49,241.58,114
4604,217,23,2025-08-11,Bangalore,1534,200,20,Card,Delivered,39,646.16,75
4605,370,25,2025-05-13,Bangalore,1037,100,50,Cash,Cancelled,25,448.73,46
4606,285,4,2025-12-15,Hyderabad,735,50,20,Cash,Delivered,51,363.89,59
4607,183,38,2025-10-24,Chennai,1159,0,30,Wallet,Delivered,15,447.45,84
4608,322,17,2025-05-03,Chennai,885,0,30,Cash,Delivered,24,312.23,63
4609,481,35,2025-07-29,Delhi,1577,200,40,UPI,Delivered,51,864.06,107
4610,19,12,2025-09-29,Hyderabad,1795,50,30,UPI,Delivered,27,635.03,95
4611,251,47,2025-12-10,Mumbai,649,0,30,UPI,Delivered,50,373.38,77
4612,10,28,2025-11-23,Chennai,414,200,50,Wallet,Cancelled,52,159.63,128
4613,446,42,2025-03-04,Mumbai,333,150,20,Cash,Delivered,46,189.91,114
4614,235,23,2025-09-06,Pune,271,150,40,Cash,Delivered,60,113.64,148
4615,224,20,2025-05-07,Bangalore,1410,0,50,Wallet,Cancelled,28,688.19,79
4616,126,41,2025-06-12,Chennai,438,200,40,Wallet,Cancelled,42,219.91,116
4617,469,11,2025-10-16,Mumbai,1145,150,50,Card,Cancelled,29,447.71,100
4618,112,15,2025-09-08,Bangalore,542,50,20,Card,Delivered,51,280.05,45
4619,168,49,2025-06-14,Pune,1037,100,20,Cash,Delivered,58,423.5,64
4620,11,34,2025-11-30,Delhi,1118,100,30,Card,Cancelled,39,617.88,110
4621,44,48,2025-08-09,Mumbai,1512,200,20,Cash,Delivered,52,568.24,141
4622,4,18,2025-04-06,Chennai,527,200,30,Wallet,Delivered,43,217.43,124
4623,111,35,2025-01-24,Pune,1147,20,20,Card,Delivered,48,686.85,64
4624,148,23,2025-12-12,Mumbai,353,20,50,UPI,Cancelled,50,136.16,55
4625,34,19,2025-08-25,Hyderabad,422,200,50,Card,Delivered,43,169.32,99
4626,276,47,2025-06-26,Pune,1186,20,40,UPI,Delivered,35,691.36,141
4627,479,29,2025-04-10,Pune,1055,50,20,UPI,Cancelled,47,510.04,115
4628,91,15,2025-08-31,Chennai,1028,100,20,UPI,Delivered,29,500.85,45
4629,64,43,2025-07-07,Bangalore,810,150,50,UPI,Cancelled,38,466.15,41
4630,266,44,2025-05-16,Bangalore,1284,0,20,UPI,Delivered,33,540.67,91
4631,413,36,2025-09-27,Hyderabad,1665,20,30,Wallet,Delivered,44,668.18,128
4632,194,30,2025-04-22,Bangalore,269,150,50,Card,Delivered,31,132.08,128
4633,48,13,2025-08-20,Bangalore,1257,0,30,Card,Delivered,48,673.89,40
4634,157,42,2025-04-28,Bangalore,895,0,20,Card,Delivered,51,338.3,50
4635,206,27,2025-05-11,Chennai,786,100,30,Wallet,Delivered,50,410.77,92
4636,285,15,2025-09-01,Hyderabad,396,20,30,Card,Cancelled,59,215.91,53
4637,286,23,2025-04-17,Chennai,353,50,30,Cash,Delivered,17,205.85,51
4638,103,5,2025-07-28,Pune,1014,100,20,Card,Delivered,47,433.72,132
4639,243,30,2025-07-26,Pune,1754,150,20,Card,Cancelled,34,876.06,41
4640,242,45,2025-12-18,Chennai,527,100,40,UPI,Delivered,36,275.99,71
4641,301,31,2025-10-02,Hyderabad,380,100,20,Card,Delivered,43,190.91,68
4642,309,22,2025-11-21,Mumbai,1527,150,30,UPI,Delivered,26,834.94,122
4643,489,18,2025-08-06,Mumbai,1258,0,40,Card,Delivered,30,700.56,93
4644,303,10,2025-05-05,Pune,1257,200,30,UPI,Cancelled,25,638.66,144
4645,262,44,2025-02-13,Bangalore,1048,0,40,Wallet,Delivered,29,627.07,144
4646,356,36,2025-01-16,Chennai,996,100,20,Cash,Cancelled,46,357.91,50
4647,142,10,2025-10-15,Delhi,1641,0,20,Cash,Delivered,43,617.51,150
4648,82,13,2025-08-03,Bangalore,276,150,30,Cash,Cancelled,34,131.36,91
4649,96,35,2025-11-28,Delhi,638,100,50,UPI,Cancelled,29,351.38,56
4650,409,27,2025-01-13,Bangalore,1125,100,50,Card,Delivered,55,412.39,70
4651,209,38,2025-01-26,Hyderabad,1341,150,50,Cash,Cancelled,33,494.31,92
4652,304,42,2025-04-23,Mumbai,1323,50,50,Wallet,Delivered,58,544.61,134
4653,428,50,2025-02-13,Pune,960,100,40,Cash,Delivered,36,451.64,101
4654,366,24,2025-10-16,Delhi,1215,150,30,Cash,Delivered,47,496.24,49
4655,275,45,2025-04-09,Mumbai,1594,150,50,Cash,Delivered,49,907.06,61
4656,98,25,2025-01-20,Chennai,1753,150,40,Card,Delivered,32,755.72,63
4657,180,41,2025-02-01,Hyderabad,998,100,30,UPI,Cancelled,48,392.48,82
4658,405,35,2025-02-06,Delhi,1403,150,50,UPI,Delivered,29,644.73,92
4659,107,38,2025-05-30,Bangalore,1764,20,20,Card,Delivered,34,711.72,72
4660,47,28,2025-11-09,Hyderabad,1480,20,20,Wallet,Delivered,35,835.68,41
4661,269,40,2025-10-31,Mumbai,1046,0,50,UPI,Cancelled,47,420.22,141
4662,106,16,2025-03-07,Bangalore,1589,0,40,UPI,Delivered,58,743.23,86
4663,302,23,2025-01-22,Mumbai,795,20,20,Wallet,Delivered,43,350.68,80
4664,244,25,2025-04-19,Hyderabad,817,150,30,UPI,Delivered,58,471.12,103
4665,343,22,2025-07-21,Delhi,1732,0,20,Cash,Delivered,45,697.21,131
4666,321,8,2025-01-27,Hyderabad,1762,50,50,UPI,Delivered,42,1025.53,145
4667,60,5,2025-12-04,Pune,1035,200,40,Card,Delivered,43,460.18,42
4668,412,19,2025-05-30,Delhi,1619,20,40,Wallet,Cancelled,59,805.4,105
4669,44,15,2025-12-20,Mumbai,800,20,50,Wallet,Delivered,44,346.48,141
4670,186,2,2025-07-16,Hyderabad,738,100,30,Cash,Delivered,41,262.25,64
4671,121,11,2025-11-19,Delhi,1274,150,40,Wallet,Cancelled,39,677.11,109
4672,361,44,2025-03-01,Chennai,1800,200,50,Cash,Delivered,33,678.59,121
4673,11,15,2025-06-06,Delhi,595,100,50,Cash,Delivered,21,228.79,135
4674,200,16,2025-08-19,Mumbai,447,150,20,Card,Delivered,56,239.41,117
4675,107,42,2025-12-19,Bangalore,245,150,40,Cash,Delivered,19,127.8,50
4676,406,46,2025-06-15,Bangalore,604,50,40,Wallet,Delivered,17,283.19,83
4677,206,32,2025-03-09,Chennai,993,150,30,UPI,Cancelled,56,399.62,93
4678,179,13,2025-08-15,Chennai,1114,150,20,Cash,Delivered,18,469.22,70
4679,205,31,2025-07-14,Pune,1194,100,50,Cash,Delivered,23,632.67,56
4680,139,31,2025-04-22,Pune,1431,100,50,UPI,Cancelled,45,613.04,139
4681,232,9,2025-01-16,Pune,1393,0,40,Cash,Delivered,57,495.88,60
4682,276,45,2025-05-23,Pune,1643,150,40,Card,Delivered,39,920.27,97
4683,207,8,2025-05-01,Chennai,1370,50,50,Wallet,Cancelled,32,742.04,106
4684,219,38,2025-07-20,Delhi,1236,150,20,Wallet,Cancelled,29,607.14,50
4685,489,35,2025-12-21,Mumbai,808,0,30,Cash,Delivered,54,340.43,46
4686,352,17,2025-08-27,Mumbai,776,50,40,Card,Cancelled,18,359.43,86
4687,154,47,2025-03-19,Bangalore,758,50,50,Wallet,Delivered,18,379.3,72
4688,236,36,2025-09-01,Chennai,1529,20,40,UPI,Cancelled,35,909.81,118
4689,126,17,2025-07-15,Chennai,1451,0,20,Card,Cancelled,49,568.92,111
4690,482,21,2025-07-31,Mumbai,263,20,20,UPI,Delivered,49,124.58,98
4691,1,23,2025-01-16,Hyderabad,1673,100,20,Card,Delivered,53,848.18,81
4692,202,31,2025-12-21,Bangalore,1125,150,40,Wallet,Delivered,20,608.36,101
4693,399,34,2025-07-26,Bangalore,1187,0,30,Wallet,Cancelled,43,633.51,148
4694,271,26,2025-04-30,Pune,1042,0,30,Wallet,Delivered,49,395.8,41
4695,481,48,2025-07-29,Delhi,605,20,30,Cash,Cancelled,34,215.87,72
4696,207,18,2025-10-18,Chennai,1012,50,50,Wallet,Delivered,35,411.12,78
4697,138,37,2025-11-29,Mumbai,708,50,40,Cash,Delivered,23,267.08,99
4698,195,35,2025-11-30,Pune,548,0,20,UPI,Delivered,48,276.16,72
4699,470,35,2025-01-05,Mumbai,1239,20,20,Card,Delivered,37,509.88,89
4700,165,41,2025-07-01,Mumbai,253,50,50,Wallet,Cancelled,53,91.04,50
4701,308,13,2025-02-15,Mumbai,546,20,40,Card,Delivered,15,320.72,55
4702,476,30,2025-06-17,Hyderabad,841,200,40,Card,Cancelled,42,403.11,148
4703,48,31,2025-08-18,Bangalore,1534,20,30,Card,Delivered,30,854.81,95
4704,481,10,2025-01-11,Delhi,1460,50,20,Cash,Delivered,35,674.43,88
4705,43,43,2025-03-31,Mumbai,1048,200,40,UPI,Cancelled,33,383.92,67
4706,40,5,2025-11-22,Chennai,1294,50,50,Card,Delivered,55,584.87,145
4707,72,41,2025-08-08,Pune,634,50,40,Cash,Delivered,42,340.42,56
4708,419,15,2025-10-05,Mumbai,1549,0,40,Wallet,Cancelled,58,609.35,73
4709,155,5,2025-11-05,Chennai,1582,0,30,UPI,Delivered,58,636.82,82
4710,109,17,2025-04-03,Bangalore,895,200,40,Wallet,Delivered,49,462.79,94
4711,413,1,2025-09-12,Hyderabad,1731,200,20,Card,Delivered,60,802.59,82
4712,434,48,2025-05-12,Hyderabad,349,20,20,Wallet,Delivered,54,129.85,134
4713,163,45,2025-10-02,Hyderabad,237,50,30,Cash,Delivered,37,122.74,80
4714,394,46,2025-06-29,Pune,751,100,20,Card,Delivered,40,378.66,124
4715,322,7,2025-02-19,Chennai,1520,100,40,Wallet,Delivered,55,699.06,82
4716,123,8,2025-06-11,Delhi,202,20,40,Wallet,Delivered,29,119.48,116
4717,401,49,2025-03-07,Hyderabad,712,50,20,Cash,Delivered,58,252.2,114
4718,85,49,2025-04-18,Bangalore,1796,200,20,Cash,Delivered,45,880.13,71
4719,8,13,2025-10-25,Delhi,900,200,20,UPI,Delivered,32,457.65,137
4720,324,48,2025-11-15,Hyderabad,628,20,30,Wallet,Delivered,16,360.1,127
4721,187,24,2025-12-28,Chennai,1774,200,40,Wallet,Delivered,47,754.63,103
4722,191,47,2025-08-15,Pune,987,50,30,Card,Delivered,53,488.68,77
4723,107,38,2025-12-16,Bangalore,346,0,40,UPI,Delivered,43,168.41,107
4724,472,1,2025-12-14,Pune,582,150,40,Wallet,Delivered,47,238.95,97
4725,266,44,2025-02-06,Bangalore,606,0,50,Cash,Delivered,40,326.61,121
4726,355,29,2025-05-30,Delhi,1697,0,40,Wallet,Delivered,57,729.45,135
4727,194,1,2025-04-18,Bangalore,1511,100,30,Wallet,Delivered,49,833.78,104
4728,229,29,2025-06-18,Mumbai,930,150,20,UPI,Delivered,17,438.41,124
4729,465,17,2025-07-24,Hyderabad,459,0,20,Wallet,Delivered,28,227.32,120
4730,205,17,2025-09-03,Pune,731,150,50,Card,Delivered,17,283.09,120
4731,407,1,2025-12-16,Bangalore,723,50,50,Card,Delivered,51,340.49,109
4732,335,44,2025-01-01,Bangalore,1478,200,20,UPI,Delivered,18,797.12,136
4733,204,40,2025-12-15,Mumbai,1200,20,20,Wallet,Delivered,23,687.96,50
4734,327,27,2025-12-06,Chennai,1790,100,50,Cash,Cancelled,19,1069.98,102
4735,356,23,2025-04-04,Chennai,1373,20,50,Cash,Cancelled,38,526.95,129
4736,363,16,2025-02-24,Mumbai,251,150,30,UPI,Delivered,19,134.07,50
4737,326,12,2025-02-16,Pune,1274,20,40,Card,Delivered,18,713.16,103
4738,152,25,2025-07-13,Bangalore,342,200,40,Card,Delivered,50,152.0,142
4739,152,43,2025-05-01,Bangalore,503,150,20,Wallet,Cancelled,23,202.74,148
4740,154,17,2025-05-24,Bangalore,982,200,50,UPI,Delivered,39,355.54,90
4741,32,42,2025-05-02,Mumbai,1080,100,50,Wallet,Delivered,19,447.02,109
4742,61,30,2025-03-24,Bangalore,280,0,20,Cash,Cancelled,54,154.7,146
4743,273,47,2025-02-23,Mumbai,1674,0,20,Wallet,Delivered,37,907.06,74
4744,239,28,2025-06-19,Mumbai,1506,200,40,Wallet,Delivered,43,750.2,68
4745,413,26,2025-11-18,Hyderabad,1698,20,50,Cash,Delivered,46,989.79,50
4746,427,49,2025-11-13,Hyderabad,242,150,30,Wallet,Delivered,49,128.03,91
4747,162,50,2025-01-23,Pune,532,20,20,Cash,Delivered,28,211.95,67
4748,13,35,2025-03-31,Delhi,740,150,20,Wallet,Delivered,15,263.34,90
4749,488,23,2025-06-22,Hyderabad,1775,100,40,Wallet,Delivered,27,981.77,139
4750,316,46,2025-02-15,Mumbai,1089,50,50,Card,Delivered,36,403.11,100
4751,438,13,2025-01-27,Chennai,488,200,30,Cash,Delivered,20,228.71,62
4752,199,16,2025-01-15,Chennai,661,200,20,Cash,Delivered,49,378.26,105
4753,366,6,2025-02-24,Delhi,1079,200,30,Cash,Delivered,34,459.8,69
4754,31,44,2025-08-26,Bangalore,1014,50,50,Card,Delivered,21,388.75,53
4755,360,7,2025-01-01,Mumbai,1028,150,20,Wallet,Cancelled,42,610.16,87
4756,66,10,2025-08-03,Bangalore,374,50,50,Card,Cancelled,22,137.7,97
4757,392,35,2025-07-30,Delhi,213,100,50,Cash,Cancelled,34,79.92,100
4758,454,39,2025-06-09,Pune,681,50,50,Cash,Delivered,55,317.79,63
4759,176,30,2025-08-16,Chennai,553,50,50,Wallet,Cancelled,29,287.63,113
4760,192,41,2025-07-17,Delhi,381,100,20,Card,Delivered,57,195.34,124
4761,246,7,2025-05-16,Pune,1714,0,20,Cash,Delivered,58,788.4,122
4762,416,42,2025-02-19,Mumbai,357,50,50,Card,Delivered,29,130.12,79
4763,250,22,2025-10-30,Pune,1206,20,50,UPI,Delivered,38,614.65,122
4764,312,44,2025-12-17,Bangalore,1644,50,30,Card,Delivered,20,737.15,136
4765,350,50,2025-01-09,Chennai,1387,200,50,Card,Delivered,35,734.99,133
4766,210,43,2025-04-09,Pune,1014,0,20,UPI,Delivered,20,516.86,67
4767,135,37,2025-04-15,Delhi,609,50,50,Card,Delivered,42,293.45,128
4768,478,29,2025-11-12,Hyderabad,1269,100,30,Cash,Cancelled,24,537.67,129
4769,134,28,2025-08-26,Hyderabad,392,200,50,Card,Delivered,49,185.3,77
4770,124,27,2025-05-27,Delhi,242,150,50,Cash,Delivered,53,123.44,57
4771,201,47,2025-06-04,Chennai,1281,20,50,UPI,Delivered,52,720.09,53
4772,216,36,2025-12-30,Pune,1576,20,20,Cash,Delivered,31,758.93,59
4773,194,31,2025-04-16,Bangalore,486,100,30,UPI,Delivered,36,233.43,56
4774,344,30,2025-07-21,Delhi,1773,150,50,Card,Delivered,15,734.07,53
4775,319,17,2025-05-14,Delhi,1105,200,50,Wallet,Delivered,60,437.06,138
4776,67,40,2025-07-25,Hyderabad,821,100,40,UPI,Cancelled,52,323.88,101
4777,190,7,2025-05-07,Bangalore,347,100,40,Card,Delivered,35,144.05,98
4778,15,21,2025-01-04,Delhi,1657,200,20,Cash,Cancelled,31,862.86,130
4779,270,27,2025-08-03,Bangalore,289,100,40,Wallet,Delivered,22,117.47,125
4780,128,30,2025-08-12,Mumbai,443,20,20,Wallet,Delivered,27,193.83,76
4781,277,9,2025-05-12,Pune,561,200,40,Card,Delivered,49,271.63,89
4782,447,13,2025-07-06,Chennai,231,200,30,Cash,Delivered,46,105.33,146
4783,181,7,2025-05-15,Pune,837,100,20,UPI,Delivered,17,429.83,77
4784,345,15,2025-10-18,Chennai,1788,100,20,Card,Delivered,35,858.14,76
4785,287,44,2025-02-20,Pune,1654,0,30,Wallet,Cancelled,19,634.91,96
4786,251,21,2025-07-17,Mumbai,1628,0,40,Card,Delivered,52,608.92,97
4787,145,37,2025-05-10,Mumbai,755,100,20,UPI,Delivered,16,413.99,136
4788,276,11,2025-03-27,Pune,1418,200,20,Wallet,Delivered,21,710.78,137
4789,200,48,2025-06-01,Mumbai,867,150,20,Card,Delivered,44,394.65,81
4790,65,21,2025-10-12,Hyderabad,1051,200,50,Card,Delivered,25,430.39,89
4791,164,27,2025-01-23,Mumbai,1059,20,20,UPI,Delivered,52,514.61,125
4792,445,50,2025-10-10,Pune,446,150,20,UPI,Delivered,15,156.15,64
4793,234,35,2025-07-23,Chennai,1301,20,50,Card,Delivered,18,750.79,64
4794,6,4,2025-10-05,Chennai,1130,0,20,Wallet,Delivered,25,453.43,130
4795,303,42,2025-07-20,Pune,1157,100,30,UPI,Delivered,32,424.94,148
4796,357,36,2025-01-31,Bangalore,338,150,50,UPI,Delivered,44,180.31,119
4797,340,39,2025-06-07,Chennai,541,200,30,Wallet,Delivered,36,262.11,149
4798,122,11,2025-12-27,Pune,827,150,50,Card,Cancelled,56,424.87,118
4799,166,6,2025-01-28,Hyderabad,919,150,30,Card,Delivered,38,405.1,107
4800,259,10,2025-09-21,Bangalore,913,100,30,Cash,Cancelled,56,368.75,106
4801,418,28,2025-02-11,Bangalore,1447,0,20,Cash,Delivered,50,683.07,66
4802,10,10,2025-10-28,Chennai,1629,200,50,UPI,Delivered,52,815.09,137
4803,30,20,2025-02-03,Pune,1585,150,50,Wallet,Delivered,55,815.74,123
4804,22,39,2025-09-18,Chennai,583,100,20,Cash,Delivered,31,338.45,50
4805,415,40,2025-03-03,Hyderabad,345,150,50,Card,Delivered,36,188.3,78
4806,275,18,2025-10-28,Mumbai,1712,100,40,UPI,Delivered,51,971.02,93
4807,95,26,2025-06-27,Pune,1331,150,20,Wallet,Delivered,16,741.44,111
4808,327,23,2025-08-22,Chennai,1555,0,20,UPI,Cancelled,33,880.15,137
4809,337,29,2025-06-14,Delhi,1560,50,30,Card,Delivered,37,933.84,129
4810,389,27,2025-09-14,Delhi,965,200,20,Cash,Cancelled,53,513.6,40
4811,54,42,2025-10-15,Mumbai,895,200,20,Card,Delivered,39,505.05,74
4812,361,40,2025-11-27,Chennai,583,50,40,Wallet,Delivered,15,223.79,84
4813,60,3,2025-07-21,Pune,1371,200,50,Card,Delivered,59,572.16,94
4814,26,31,2025-12-19,Chennai,1472,50,50,Card,Delivered,49,691.55,76
4815,235,4,2025-12-18,Pune,991,20,30,Cash,Cancelled,23,512.68,117
4816,16,44,2025-01-30,Chennai,1465,0,20,Wallet,Delivered,32,747.5,79
4817,322,6,2025-09-16,Chennai,1777,200,20,Cash,Delivered,17,923.13,60
4818,100,50,2025-10-16,Chennai,231,50,50,Cash,Cancelled,30,93.25,139
4819,423,50,2025-12-01,Chennai,1086,150,30,Wallet,Cancelled,37,640.07,86
4820,373,9,2025-06-19,Delhi,931,50,50,Cash,Cancelled,49,409.66,132
4821,490,18,2025-09-14,Mumbai,1072,100,50,Card,Cancelled,34,609.64,105
4822,243,3,2025-01-27,Pune,428,20,20,Card,Delivered,37,177.75,122
4823,136,16,2025-05-27,Pune,897,20,50,Cash,Delivered,52,373.49,120
4824,500,19,2025-08-22,Chennai,1241,50,20,Cash,Delivered,59,651.26,87
4825,19,48,2025-07-17,Hyderabad,873,200,30,Card,Cancelled,17,398.83,82
4826,333,34,2025-02-23,Pune,416,0,50,UPI,Delivered,49,212.67,149
4827,448,40,2025-06-28,Delhi,945,200,40,Cash,Delivered,26,466.56,53
4828,341,42,2025-03-19,Bangalore,591,20,40,UPI,Cancelled,44,313.05,50
4829,267,46,2025-12-22,Delhi,211,0,50,Wallet,Cancelled,33,123.48,64
4830,195,35,2025-11-16,Pune,305,50,20,Cash,Delivered,43,114.33,73
4831,115,37,2025-05-19,Delhi,1601,100,50,Cash,Delivered,55,682.73,101
4832,200,35,2025-10-26,Mumbai,1627,150,30,Wallet,Delivered,40,826.46,51
4833,359,31,2025-08-24,Mumbai,1278,200,50,Cash,Delivered,48,662.61,109
4834,150,40,2025-08-01,Pune,587,0,40,Card,Delivered,59,271.05,112
4835,377,2,2025-06-14,Delhi,274,200,30,UPI,Delivered,41,97.26,80
4836,357,4,2025-03-13,Bangalore,1203,50,40,Cash,Delivered,49,650.38,96
4837,217,24,2025-10-17,Bangalore,1373,50,20,Card,Cancelled,48,511.6,44
4838,254,29,2025-04-18,Delhi,1261,20,20,Card,Delivered,52,730.99,53
4839,88,49,2025-05-14,Chennai,1708,20,40,Card,Delivered,26,944.06,128
4840,265,12,2025-05-28,Chennai,314,200,40,Cash,Cancelled,19,181.89,138
4841,197,30,2025-05-19,Mumbai,566,200,30,Cash,Delivered,33,282.57,105
4842,421,9,2025-09-11,Chennai,1043,20,20,Card,Delivered,21,486.21,121
4843,463,34,2025-02-08,Mumbai,268,20,20,Wallet,Delivered,55,150.96,89
4844,119,14,2025-04-17,Bangalore,807,50,40,Wallet,Delivered,26,413.5,135
4845,193,47,2025-07-07,Chennai,626,20,50,Cash,Delivered,60,282.24,62
4846,304,32,2025-01-20,Mumbai,1320,200,30,Cash,Delivered,21,580.8,132
4847,449,44,2025-11-24,Chennai,380,50,30,Cash,Delivered,45,145.42,65
4848,343,24,2025-01-23,Delhi,980,150,40,Cash,Delivered,25,438.17,121
4849,453,47,2025-05-06,Chennai,1738,20,40,Cash,Cancelled,24,989.46,72
4850,19,24,2025-05-02,Hyderabad,854,200,20,Wallet,Delivered,22,510.99,118
4851,9,24,2025-12-02,Delhi,208,50,30,Wallet,Delivered,55,81.39,74
4852,27,3,2025-07-11,Pune,1237,100,50,Card,Delivered,36,546.13,85
4853,206,24,2025-10-30,Chennai,691,150,20,Card,Delivered,28,347.66,139
4854,225,25,2025-10-24,Mumbai,808,150,20,UPI,Delivered,60,355.43,131
4855,492,34,2025-01-02,Hyderabad,627,20,50,Card,Cancelled,55,280.32,113
4856,345,20,2025-05-09,Chennai,791,0,50,Cash,Delivered,21,366.82,80
4857,8,44,2025-07-20,Delhi,882,100,40,Cash,Delivered,56,396.4,108
4858,478,32,2025-12-31,Hyderabad,1012,150,30,Card,Delivered,25,427.44,45
4859,130,4,2025-07-24,Hyderabad,691,0,30,UPI,Delivered,17,384.65,149
