customer_id,customer_name,signup_date,city,acquisition_channel,gender,age
907,Customer_907,2024-01-16,Hyderabad,Referral,Male,65
908,Customer_908,2023-07-23,Pune,Organic,Female,42
909,Customer_909,2024-07-03,Ahmedabad,Organic,Female,39
910,Customer_910,2024-10-12,Hyderabad,Organic,Female,30
911,Customer_911,2024-08-17,Ahmedabad,Google Ads,Male,64
912,Customer_912,2023-04-26,Bengaluru,Instagram,Male,62
913,Customer_913,2023-07-03,Ahmedabad,Instagram,Male,23
914,Customer_914,2024-10-05,Pune,Organic,Male,31
915,Customer_915,2023-02-11,Pune,Referral,Male,48
916,Customer_916,2024-06-30,Kolkata,Google Ads,Female,25
917,Customer_917,2023-02-18,Hyderabad,Influencer,Female,29
918,Customer_918,2023-07-23,Delhi,Referral,Female,39
919,Customer_919,2023-03-22,Mumbai,Instagram,Male,20
920,Customer_920,2023-07-16,Hyderabad,Referral,Male,26
921,Customer_921,2023-12-06,Ahmedabad,Organic,Female,36
922,Customer_922,2023-01-17,Ahmedabad,Organic,Female,53
923,Customer_923,2024-12-30,Ahmedabad,Organic,Male,53
924,Customer_924,2023-11-23,Ahmedabad,Organic,Female,31
925,Customer_925,2023-08-30,Bengaluru,Organic,Female,19
926,Customer_926,2023-03-20,Delhi,Organic,Female,40
927,Customer_927,2024-05-16,Kolkata,Google Ads,Female,35
928,Customer_928,2024-05-24,Hyderabad,Instagram,Female,46
929,Customer_929,2024-06-10,Hyderabad,Google Ads,Female,64
930,Customer_930,2023-09-15,Bengaluru,Google Ads,Male,30
931,Customer_931,2023-11-14,Ahmedabad,Referral,Male,64
932,Customer_932,2024-01-05,Kolkata,Instagram,Male,40
933,Customer_933,2023-04-08,Ahmedabad,Referral,Male,63
934,Customer_934,2024-04-24,Pune,Google Ads,Male,42
935,Customer_935,2023-06-03,Chennai,Organic,Female,64
936,Customer_936,2024-02-16,Ahmedabad,Organic,Male,48
937,Customer_937,2023-02-03,Kolkata,Google Ads,Male,20
938,Customer_938,2023-11-15,Ahmedabad,Organic,Male,46
939,Customer_939,2024-05-22,Kolkata,Facebook,Male,54
940,Customer_940,2024-09-06,Ahmedabad,Organic,Female,30
941,Customer_941,2024-04-11,Kolkata,Influencer,Male,46
942,Customer_942,2024-12-23,Pune,Organic,Female,28
943,Customer_943,2024-05-03,Ahmedabad,Organic,Male,26
944,Customer_944,2024-03-11,Chennai,Organic,Male,30
945,Customer_945,2024-11-24,Pune,Organic,Male,37
946,Customer_946,2023-07-26,Pune,Google Ads,Male,50
947,Customer_947,2023-05-16,Hyderabad,Google Ads,Male,58
948,Customer_948,2023-03-24,Mumbai,Google Ads,Male,18
949,Customer_949,2024-03-22,Pune,Organic,Male,53
950,Customer_950,2023-05-12,Hyderabad,Google Ads,Female,36
951,Customer_951,2023-05-19,Bengaluru,Organic,Female,27
952,Customer_952,2024-02-13,Delhi,Referral,Female,28
953,Customer_953,2023-09-04,Bengaluru,Facebook,Male,43
954,Customer_954,2024-08-22,Chennai,Referral,Female,32
955,Customer_955,2024-05-24,Chennai,Organic,Female,24
956,Customer_956,2024-03-24,Kolkata,Google Ads,Female,29
957,Customer_957,2024-12-11,Pune,Instagram,Female,24
958,Customer_958,2024-05-23,Kolkata,Organic,Male,23
959,Customer_959,2023-12-01,Ahmedabad,Google Ads,Female,32
960,Customer_960,2024-12-08,Bengaluru,Influencer,Female,40
961,Customer_961,2024-11-11,Bengaluru,Organic,Female,27
962,Customer_962,2024-09-14,Chennai,Google Ads,Male,32
963,Customer_963,2024-07-08,Ahmedabad,Influencer,Female,26
964,Customer_964,2023-05-09,Hyderabad,Referral,Female,46
965,Customer_965,2024-05-10,Ahmedabad,Referral,Female,27
966,Customer_966,2023-02-28,Kolkata,Organic,Female,33
967,Customer_967,2023-09-15,Pune,Referral,Female,24
968,Customer_968,2024-11-29,Bengaluru,Organic,Male,28
969,Customer_969,2023-12-28,Ahmedabad,Organic,Female,18
970,Customer_970,2024-03-31,Delhi,Referral,Female,37
971,Customer_971,2023-07-11,Bengaluru,Organic,Male,63
972,Customer_972,2024-07-18,Delhi,Organic,Male,26
973,Customer_973,2023-08-27,Bengaluru,Instagram,Female,48
974,Customer_974,2023-02-07,Ahmedabad,Instagram,Female,20
975,Customer_975,2023-04-07,Ahmedabad,Google Ads,Female,55
976,Customer_976,2024-05-22,Hyderabad,Referral,Female,21
977,Customer_977,2023-01-23,Chennai,Referral,Male,62
978,Customer_978,2023-08-21,Ahmedabad,Referral,Female,47
979,Customer_979,2024-03-16,Delhi,Organic,Female,19
980,Customer_980,2023-03-12,Kolkata,Organic,Female,60
981,Customer_981,2024-12-12,Mumbai,Google Ads,Female,57
982,Customer_982,2023-01-21,Hyderabad,Google Ads,Male,38
983,Customer_983,2024-03-18,Pune,Google Ads,Female,27
984,Customer_984,2024-08-26,Pune,Referral,Female,64
985,Customer_985,2023-05-04,Pune,Organic,Female,34
986,Customer_986,2023-03-10,Delhi,Google Ads,Male,29
987,Customer_987,2023-09-07,Delhi,Organic,Female,25
988,Customer_988,2023-04-16,Kolkata,Google Ads,Female,47
989,Customer_989,2023-06-29,Kolkata,Google Ads,Male,56
990,Customer_990,2023-10-19,Hyderabad,Google Ads,Male,34
991,Customer_991,2024-10-17,Bengaluru,Referral,Male,26
992,Customer_992,2023-11-21,Mumbai,Google Ads,Female,51
993,Customer_993,2023-04-03,Chennai,Google Ads,Male,64
994,Customer_994,2024-09-28,Chennai,Organic,Female,59
995,Customer_995,2024-01-25,Ahmedabad,Referral,Female,54
996,Customer_996,2024-01-15,Delhi,Facebook,Female,20
997,Customer_997,2024-11-05,Delhi,Google Ads,Male,43
998,Customer_998,2024-11-16,Bengaluru,Facebook,Female,61
999,Customer_999,2024-06-02,Ahmedabad,Google Ads,Male,24
1000,Customer_1000,2023-12-05,Pune,Facebook,Male,40
